10001 49984
2555 2941
64 6126 16
65 1708 33
65 3138 36
65 3890 5
65 6209 0
65 9769 42
66 814 23
66 1202 10
66 1247 31
66 5089 0
66 5495 38
66 7953 42
66 8754 18
67 1709 36
67 3433 42
67 8694 49
67 9261 11
68 7765 50
69 1326 25
70 508 38
70 852 25
70 6321 13
70 6478 22
70 6501 47
71 853 44
71 2949 29
71 7440 16
71 8005 46
71 8471 2
72 4529 39
72 5427 23
72 8886 7
72 9253 3
73 1594 50
73 1755 42
73 2135 48
73 6792 21
73 9403 46
73 9977 36
74 216 30
74 305 39
74 2603 43
74 3771 30
74 6881 26
74 9219 28
75 4621 41
75 4815 26
75 5439 33
75 7125 48
76 2782 34
76 2823 45
76 7092 10
76 7347 8
76 7516 39
76 7864 47
77 2176 22
77 3312 32
77 3443 48
78 59 17
78 215 36
78 1894 3
78 4378 21
78 8061 15
78 9629 26
79 1083 30
79 9786 11
80 323 49
80 2403 28
80 5741 31
80 6175 42
80 7201 6
80 7830 25
80 7851 27
81 339 31
81 3601 37
81 3750 8
81 5165 20
81 9075 3
81 9463 12
82 931 20
82 3195 37
82 4545 27
82 5961 42
83 375 43
83 3933 2
83 5909 45
83 7824 42
83 8836 0
84 2855 29
84 3444 14
84 5658 4
84 9194 4
84 9246 29
84 9785 44
85 3094 29
85 3901 14
85 8489 33
85 9841 0
85 10000 13
86 5094 10
86 9031 13
87 1082 35
87 2643 21
87 5385 29
88 534 30
88 1116 25
88 3812 40
88 4308 27
88 5007 29
88 6359 6
88 9602 28
89 921 38
89 1519 8
89 1963 14
89 5297 47
89 6255 42
90 2081 21
90 6020 1
90 7978 44
90 9796 20
91 661 16
91 1780 44
91 2132 49
91 2489 4
91 2730 5
91 3631 30
91 4256 38
91 6049 22
92 875 42
92 1577 26
92 2726 48
92 4928 3
92 8426 10
93 2510 33
93 4604 40
93 4960 36
93 5957 32
93 9496 4
94 704 46
94 1982 45
94 3716 9
94 4630 29
94 6272 2
94 7703 4
94 7777 22
95 263 28
95 598 19
95 3767 2
95 3907 1
95 6591 44
95 8733 22
95 9281 8
96 403 0
96 2332 5
96 2956 42
96 3614 8
96 4547 10
96 5224 22
96 6619 19
96 6668 32
96 9488 46
97 1338 35
97 4441 41
97 8251 23
98 345 26
98 464 3
98 2417 0
98 2665 21
99 1888 13
99 5421 34
100 1995 11
100 4184 42
100 4205 45
100 8479 33
100 8648 42
100 9596 48
100 9896 44
101 1875 15
101 3543 25
101 6096 0
101 6338 16
102 183 17
102 551 24
102 2084 11
102 7978 34
102 8223 2
103 182 48
103 3316 17
103 4461 13
103 5119 8
103 7845 43
104 1484 40
104 1864 10
104 2435 11
104 2567 38
104 5098 29
104 6370 40
105 570 8
105 5696 17
106 227 37
106 1644 13
106 2167 20
106 5045 11
106 5756 32
106 6057 39
107 1788 42
107 2389 49
107 4046 47
107 4674 27
107 5117 42
107 8927 28
108 580 32
108 9628 37
109 284 16
110 80 11
110 1943 50
110 3760 11
110 5674 1
110 5829 46
110 6475 47
110 8539 0
110 8998 42
111 795 33
111 1286 12
111 9419 25
111 9827 24
112 204 27
112 2087 29
112 2593 47
113 123 34
113 668 34
113 1824 45
113 1869 27
113 1893 18
113 2146 27
113 2859 39
114 4112 9
114 4298 21
114 6645 38
114 7170 12
114 7667 50
114 8007 5
114 9205 9
114 9344 19
115 1615 43
115 2404 36
115 5098 27
115 5845 5
115 6574 19
115 9428 42
116 1751 30
117 33 27
117 4609 38
117 6611 39
117 7939 41
117 7976 38
117 8478 33
118 468 45
118 825 24
118 1845 49
118 3503 25
119 1076 17
119 1454 20
119 6679 13
119 8730 25
119 9282 34
120 722 39
120 2305 15
120 5574 50
120 9154 46
121 2460 27
121 5290 15
121 6991 27
121 8226 13
121 8260 39
121 8925 22
121 9804 43
123 293 2
123 552 15
123 3695 47
123 8921 50
124 712 33
124 3506 9
124 6220 11
124 6721 50
125 2831 19
125 4295 22
125 5283 24
125 6289 29
125 9398 6
126 3221 48
126 4200 36
126 6047 47
127 402 42
127 1640 7
127 1934 36
127 3732 40
127 3738 47
127 5063 32
127 7422 21
127 8668 41
127 9348 30
127 9793 19
128 984 13
128 3687 1
128 4484 19
128 7216 23
128 9149 40
129 6564 12
129 8536 47
130 62 29
130 369 39
130 1381 5
130 1429 35
130 1564 22
130 1696 34
130 3225 31
130 4999 41
130 5189 45
130 7441 39
130 9872 0
131 5862 37
131 6209 48
131 6504 14
131 7663 50
131 9654 10
132 777 42
132 837 16
132 1255 8
132 3334 49
132 4226 2
132 7244 7
132 8967 0
132 9090 27
132 9473 37
132 9719 21
133 1595 10
133 2029 27
133 2486 33
133 4269 18
133 6770 15
133 9062 34
134 1281 32
134 2178 15
134 2195 26
134 3635 43
134 6158 32
134 8725 19
135 3825 44
135 5912 6
135 7630 35
135 8130 48
136 568 10
136 2276 29
136 5744 8
136 6638 19
136 9599 26
137 1359 25
137 5080 24
137 8388 32
138 2979 29
138 3334 45
138 3562 6
138 7994 15
139 6887 24
140 1652 48
140 5257 16
140 6733 27
140 9471 31
141 4543 41
141 4679 24
142 6551 21
142 6838 31
142 6975 29
142 8534 30
143 3695 37
143 7426 14
144 6902 21
144 9112 28
145 5985 6
145 7411 5
145 9223 25
146 128 18
146 8935 35
146 9632 36
147 684 35
147 7006 6
147 9473 17
148 1559 38
148 3014 16
148 3861 34
148 5082 33
148 5575 2
148 5669 10
148 5962 1
148 7643 38
149 517 31
149 1067 4
149 3726 7
149 4034 46
149 7810 15
150 24 17
150 1650 37
150 3011 35
150 4231 26
150 9085 15
151 829 33
151 1316 7
151 1345 0
151 2690 45
151 4871 36
151 5034 10
152 1942 20
152 2318 6
152 5160 41
152 5281 25
152 5639 36
152 5898 18
152 9052 48
153 609 20
153 2402 32
153 4478 36
153 4649 49
153 5881 45
153 7295 22
153 9884 35
154 8703 22
154 8829 47
155 4166 31
155 6477 36
156 265 20
156 2498 25
156 3351 49
156 6080 18
156 7180 21
157 2770 11
157 3450 2
157 4932 40
157 7090 4
157 7616 25
157 9786 23
158 2234 28
158 2489 2
158 8999 27
159 693 46
159 837 45
159 3587 48
159 4059 25
159 5600 23
159 7968 31
159 9270 50
160 3890 18
160 6974 20
160 8953 34
161 927 49
161 943 11
161 4674 15
161 4694 39
161 5474 41
161 7387 11
161 8025 14
161 9172 5
161 9173 37
162 3873 19
162 6636 21
163 919 2
163 3933 48
163 4676 41
163 6935 42
163 7699 28
163 8328 21
163 8552 4
163 8986 3
163 9648 14
164 797 14
164 3286 2
164 3498 44
164 3579 3
164 4497 5
164 5561 42
164 6643 10
164 7108 27
164 9082 9
165 16 41
165 4664 34
165 6526 8
165 6569 17
166 2624 11
166 4529 35
166 6269 34
167 1228 42
167 2017 15
167 2981 22
167 5351 11
168 371 24
168 619 13
168 792 19
168 991 4
168 4819 36
168 6268 24
169 2337 5
169 2447 17
169 3881 18
169 4928 31
169 5077 49
169 5358 48
169 7636 43
170 887 43
170 2225 44
170 2388 8
170 2441 11
170 3025 30
170 3984 28
170 6937 48
171 667 6
171 2410 36
171 4776 9
171 4835 4
171 6087 18
171 6701 7
172 1949 25
172 2134 8
172 3926 50
173 461 18
173 528 33
174 373 35
174 1013 10
174 1849 38
174 5948 5
174 7211 47
174 8906 11
175 51 10
175 594 35
175 606 23
175 2112 17
175 2352 9
176 827 26
177 3528 2
177 5287 43
177 6666 8
178 8481 37
179 3567 3
179 4955 29
179 9865 20
180 2071 13
180 3628 39
180 4913 23
180 6153 10
181 112 5
181 265 3
181 1559 43
181 5707 5
182 450 36
182 929 12
182 1944 27
182 3325 13
182 3532 37
182 5365 8
183 5908 45
183 8461 24
183 9078 44
184 2023 21
184 3336 3
184 6977 24
184 9283 41
185 590 16
185 1112 6
185 3108 20
185 6551 35
185 9417 25
186 1095 34
186 2238 39
186 2273 23
186 5920 41
186 6734 32
187 6143 33
187 6386 8
187 8743 15
187 9593 23
188 109 10
188 1037 4
188 3922 18
188 6142 20
188 7821 34
189 790 0
189 1547 29
189 1783 22
189 2304 32
189 4401 18
189 6299 8
189 8787 22
189 9434 24
190 1599 0
190 1726 27
190 1850 29
190 2332 48
190 4299 50
190 5744 22
190 5901 14
191 597 23
191 1057 26
191 3916 16
191 4764 35
191 5592 43
191 7482 42
191 8940 7
192 5049 19
192 6549 25
193 2398 39
193 4875 49
193 5148 37
193 5641 14
194 1193 7
194 2506 50
194 3016 26
194 7978 15
194 9836 6
195 2820 4
195 8627 35
196 5820 45
196 7365 14
196 7533 3
196 7917 5
197 8500 0
198 1143 6
198 1814 46
198 2388 5
198 3717 33
198 4660 2
198 6539 25
198 7377 14
198 7595 40
198 7963 26
198 8211 17
199 1933 35
199 2189 46
199 2468 35
199 2738 36
199 4249 0
200 1897 15
200 2551 24
200 5182 14
200 6463 8
201 416 32
201 1083 36
201 1096 10
201 1717 13
201 4823 50
201 6799 42
201 7844 20
201 8338 36
202 1008 20
202 2631 18
202 3526 50
202 6047 18
202 7231 7
202 7517 37
203 116 33
203 1194 38
203 2620 19
203 3531 11
203 3560 11
203 5136 38
203 5200 45
203 6135 7
204 116 39
204 2808 15
205 66 9
205 5741 2
205 7772 14
205 9075 10
206 2263 40
206 3762 0
206 4805 25
207 808 27
207 2757 42
207 3614 20
207 8227 45
207 8850 42
208 651 20
208 2425 23
208 4618 18
208 6045 28
208 7600 6
208 7664 32
209 1029 21
209 2449 34
209 2485 35
209 2974 16
209 9120 36
210 79 9
210 197 13
210 1458 6
210 6086 47
210 9015 27
211 339 7
211 2738 30
211 2989 6
211 9977 40
212 1745 32
212 4274 34
213 1097 0
213 3091 44
213 3389 4
213 4402 10
213 5535 46
213 5721 14
213 6137 17
213 6311 12
214 953 42
214 4440 24
214 4747 50
214 5153 14
214 9735 31
215 3033 10
215 3191 6
215 4064 23
215 4710 39
215 5425 5
216 3102 31
216 3501 9
216 5041 47
216 9763 11
217 932 46
217 1888 2
217 7288 16
217 7551 31
217 7558 14
218 4196 4
218 5470 26
218 7517 42
219 3569 17
219 5214 15
220 3110 12
220 3449 42
220 7707 32
221 629 24
221 2103 38
221 3068 16
221 3527 5
221 5908 29
221 7134 0
222 974 21
222 1909 25
222 6507 9
222 7220 12
223 542 25
223 856 0
223 8928 26
223 9851 18
224 1342 22
224 1455 3
224 4972 0
224 8276 36
225 644 18
225 996 31
225 1268 2
225 1407 24
225 1410 42
225 1572 5
225 4861 19
225 5305 26
225 5334 32
225 7568 8
226 162 10
226 1413 36
226 2551 7
226 3124 3
226 3199 49
226 3645 47
226 5638 38
226 6304 9
226 8120 27
226 8359 6
226 8533 20
226 9211 25
227 3794 44
227 5349 30
227 5490 38
227 7015 0
227 7599 41
227 7958 18
227 9518 15
228 1089 49
228 2735 26
228 7237 26
228 7255 10
229 7 21
229 3245 26
229 7227 4
229 9111 48
229 9801 8
230 130 40
230 1796 44
230 4361 20
230 5249 34
230 6322 27
231 1688 27
231 3079 19
231 7886 36
231 9674 42
231 9908 39
232 2515 1
232 8947 10
233 3213 26
233 6486 21
233 8373 47
234 552 8
234 1709 41
234 3451 46
234 3911 47
234 4964 23
234 5193 48
234 5673 8
234 8994 21
235 623 28
235 1307 36
235 3905 2
235 5102 40
235 6196 50
235 9697 3
236 753 0
236 5438 41
237 6173 43
237 6818 13
237 9578 24
238 2111 39
238 2681 6
238 3068 10
238 6444 31
239 2193 26
239 4635 43
239 8493 16
239 9327 8
240 469 2
240 599 39
240 1363 17
240 3621 27
240 3845 13
240 6646 8
240 9246 19
241 5533 7
241 6518 31
241 8294 27
241 8872 45
242 609 8
242 2120 48
242 3239 0
242 5794 17
242 8181 30
243 2282 6
243 2730 4
243 7123 7
244 2042 49
244 2150 50
244 2401 29
244 3491 29
244 3951 11
244 5454 49
244 5467 3
244 7606 13
244 7826 3
244 8883 0
244 8893 43
245 411 44
245 1697 36
245 4317 0
245 5329 19
245 7937 37
246 1748 24
246 2061 50
246 2262 4
246 9154 34
246 9402 25
247 3816 9
247 8956 0
248 230 3
248 1233 32
248 2184 43
248 3539 6
248 5085 3
248 5111 26
248 6647 49
249 2318 47
249 7037 25
249 7097 24
249 8204 28
249 9694 21
250 63 20
250 1548 34
250 2480 23
250 3103 47
250 4026 31
250 4807 7
250 5359 9
250 6019 28
250 9132 16
250 9600 41
251 937 28
251 4147 17
251 6971 16
252 1333 1
252 1961 20
252 2137 40
253 304 35
253 4244 31
253 5920 20
254 1805 46
254 4247 4
254 4527 19
254 6392 17
254 8028 30
255 266 20
255 779 5
255 4481 4
255 8371 19
255 9045 1
255 9714 19
256 125 19
256 228 26
256 632 33
256 716 6
256 778 11
256 4339 39
256 4899 47
256 5241 41
256 5452 3
256 7284 34
256 8682 29
256 9286 2
256 9746 36
256 9927 29
257 1866 11
257 1998 29
257 2011 17
257 2978 40
257 6048 40
257 7968 28
257 9375 45
258 880 19
258 1715 21
258 2065 33
258 5375 35
258 9786 40
259 330 38
259 3896 10
259 7527 2
259 9835 14
260 2014 1
260 4824 43
260 5878 9
261 715 10
261 773 25
261 6774 8
261 7054 48
262 4319 26
262 8117 9
262 9808 27
263 2479 16
263 5031 10
263 5210 27
263 6640 24
263 8330 40
264 210 3
264 1119 43
264 2816 11
264 5110 30
264 9666 10
264 9892 30
265 2126 50
265 3703 29
265 3824 1
265 4854 28
265 5662 43
265 5875 14
265 8394 35
265 8941 33
266 1951 7
266 2071 32
266 3605 3
266 3643 10
266 4506 32
266 8056 23
266 8158 42
266 8891 17
267 1391 34
268 1267 20
268 1680 41
268 2041 19
268 4365 38
268 5564 45
268 6671 46
268 7598 14
268 8285 14
268 8707 11
269 1321 6
269 1469 33
269 1879 10
269 8965 41
270 1257 26
270 8025 45
271 2291 42
271 5329 28
271 6527 40
271 6698 15
272 422 48
272 724 43
272 2098 15
272 5855 27
272 6479 44
273 828 15
273 931 13
273 4002 10
273 6301 7
273 8686 34
273 8715 5
273 9135 6
274 159 49
274 655 2
274 723 23
274 1308 41
274 3023 49
274 3800 16
274 3963 44
274 7586 19
275 2179 36
275 5542 29
275 5757 6
275 7403 43
275 9912 6
276 28 22
276 1979 25
276 4411 3
276 4775 46
276 5175 14
276 5332 41
276 6999 8
277 2914 29
277 3497 7
277 6544 6
277 6576 34
277 6685 6
277 7834 33
277 8291 36
277 9333 7
278 1363 13
278 2600 48
278 4507 36
278 5190 0
279 6243 38
279 7716 34
280 948 31
280 6949 29
280 7696 14
280 8346 7
280 9316 7
281 462 0
281 2503 47
281 2828 35
281 4709 15
281 4975 38
281 6204 29
281 8487 6
281 9482 17
282 3851 15
282 4642 26
283 1045 33
283 3863 8
283 8925 42
283 9838 9
284 5142 41
284 5724 0
284 8598 40
284 9311 46
285 850 2
285 8649 34
285 8954 22
285 9003 5
285 9696 47
286 1453 39
286 5046 16
286 7567 4
286 9168 35
286 9874 44
286 9902 1
287 1253 38
287 5507 26
287 7398 30
287 8253 43
287 9023 39
288 1710 3
288 4849 39
288 9694 18
289 3008 50
289 4923 2
289 5285 38
289 8395 33
289 8737 6
289 9854 37
290 3469 44
290 7363 50
290 8634 23
291 1363 29
291 4741 0
291 4769 46
291 4888 14
291 5282 17
291 6142 48
291 6306 32
291 7145 3
292 466 33
292 1211 10
292 2171 11
292 4821 30
293 313 49
293 1186 24
293 3554 3
293 3890 15
293 8422 8
293 9379 32
293 9700 18
294 1007 44
294 1554 20
294 8243 49
295 187 14
295 4524 14
295 6347 39
295 6706 37
295 8519 46
295 9098 44
295 9813 15
296 439 42
296 459 29
296 871 4
296 1829 3
296 2138 24
296 2632 7
296 3090 27
296 4166 23
296 5742 21
296 7523 9
296 7943 31
297 1409 10
297 2514 15
297 3412 27
297 6957 25
297 7477 38
297 7747 7
297 8392 21
297 9654 16
298 6547 42
298 8722 44
299 526 39
299 3179 47
299 9068 44
299 9832 25
300 350 43
300 1801 17
300 3594 42
300 4409 2
300 4636 44
300 5121 35
300 5721 32
300 6200 23
300 7263 48
300 8119 19
301 2251 45
301 3756 25
301 5759 12
301 8854 4
302 2507 4
302 9095 33
303 1625 30
303 9438 42
304 1238 3
304 1259 12
304 2007 4
304 2142 39
304 2566 36
304 3922 45
304 6134 45
305 1077 41
305 6893 8
305 8599 46
306 125 42
306 7261 31
306 7978 4
307 1463 30
307 3140 0
307 6455 37
307 8559 19
308 3214 29
309 1738 50
309 1752 47
309 7650 15
309 9590 1
310 2545 43
310 2604 49
310 4651 49
310 9836 4
311 2178 2
311 2839 6
311 4807 30
311 5448 35
311 5938 40
311 6599 14
311 7038 1
311 8620 20
311 9636 20
312 398 47
312 2855 28
312 4959 12
313 1739 28
313 2863 27
313 3298 22
313 3955 16
313 4628 47
313 5918 4
313 6482 28
313 8495 44
313 9816 4
314 327 1
314 3397 45
314 3592 50
314 3980 36
314 4037 32
314 4508 35
314 5840 24
314 6681 30
314 7248 31
314 7728 25
314 8441 34
314 9215 9
315 567 4
315 2906 43
315 5220 30
315 5920 42
315 6584 23
315 7172 19
315 9657 44
316 1817 28
316 2952 24
316 4564 40
316 6212 37
316 9823 24
316 9919 4
317 1923 41
317 3618 46
317 4665 44
317 6063 28
317 8742 25
318 418 20
318 3579 23
319 46 40
319 1954 4
319 4300 33
319 6564 29
319 6616 48
319 8109 48
319 9596 31
320 160 37
320 1669 0
320 2159 10
320 3027 0
320 4670 40
320 6189 6
320 8236 26
321 6085 35
321 6729 43
322 1439 2
322 4055 3
322 7567 0
322 8210 16
322 9964 42
323 476 16
323 4518 40
323 4868 33
323 4940 31
324 331 7
324 855 27
324 1070 19
324 4698 47
324 8595 47
324 8697 7
324 8820 37
325 699 37
325 3030 36
325 3069 34
325 5862 49
326 253 31
326 741 22
326 1779 49
326 1991 6
326 2437 36
326 3618 27
326 3983 41
326 8020 32
327 6637 29
327 6790 18
327 9052 18
327 9223 16
328 709 42
328 8996 23
329 642 47
329 1753 19
329 2352 26
329 4894 43
329 5429 24
329 6249 41
330 252 38
330 1988 13
330 4555 13
330 4986 42
330 7245 28
330 9155 28
330 9518 40
331 1965 1
331 2947 34
331 3508 20
331 4492 49
331 5008 22
331 5475 1
331 9997 6
332 791 32
332 899 0
332 3819 11
332 7004 29
332 7471 45
332 8046 3
332 8048 10
333 619 9
333 4784 48
333 6408 1
333 9001 27
333 9303 45
334 11 48
334 3981 12
334 4315 33
334 9545 31
335 2300 23
335 3675 46
335 3763 24
335 4255 4
335 5090 14
335 7108 19
335 7402 15
336 2022 18
336 2468 20
336 3921 12
336 4452 42
336 6207 5
336 7657 30
337 501 21
337 3705 0
337 4194 0
338 455 29
338 1588 17
338 4631 28
339 1113 33
339 5796 38
339 7785 19
340 1632 18
340 2413 5
340 4163 27
340 4549 40
340 5011 25
340 5440 3
340 5967 13
340 6999 8
340 7406 8
341 4885 0
342 1816 47
342 2835 19
342 3669 46
342 4630 35
342 4798 40
342 6433 44
343 2599 41
343 2617 25
343 2936 9
343 4532 23
343 5218 32
343 7601 39
344 3690 19
344 4378 49
344 5791 21
344 6799 49
344 8258 0
344 9456 30
345 1001 39
345 2623 50
345 2961 10
345 3128 37
345 4956 10
345 5096 45
345 5118 14
345 5527 32
345 5958 32
345 9375 33
346 6000 32
346 6460 44
347 489 18
347 1041 22
347 1127 24
347 1203 31
347 4740 35
347 5267 48
347 9047 49
347 9634 37
348 503 31
348 3283 47
348 6899 12
348 9044 16
349 2789 4
350 1357 48
350 4565 35
350 5607 43
350 5806 12
350 6544 14
350 9965 13
351 613 8
351 9811 49
352 2463 4
352 3754 8
353 715 27
353 3312 7
353 3914 12
353 4155 21
353 4832 40
353 7291 8
354 3994 21
355 354 37
355 6204 25
356 3344 11
356 4418 34
356 5500 23
356 6404 26
356 8455 37
356 9588 35
357 1461 24
357 7123 16
358 3971 9
358 6674 6
358 7913 24
358 8658 31
358 9380 5
358 9909 40
359 2625 41
359 3152 10
359 9510 15
360 272 44
360 1455 18
360 2837 0
360 7708 4
361 1654 24
361 3317 29
361 3807 12
361 4063 34
361 6500 29
361 6720 39
361 7485 44
361 9433 26
362 5980 8
362 6697 38
362 7923 1
362 9909 11
363 720 19
363 1399 5
363 7349 40
363 8835 17
364 1446 17
364 3613 48
364 6979 9
365 1819 14
365 2863 23
365 3216 29
365 9638 26
366 297 21
366 3559 43
366 8760 0
367 943 15
368 705 48
368 1149 23
368 3946 14
368 9938 48
369 1104 41
369 1585 13
369 1740 42
369 1840 34
369 2949 43
369 3337 20
369 4661 41
369 4995 9
369 9587 19
370 2509 2
370 4645 5
370 6270 43
370 6336 38
370 8088 34
371 641 17
371 3768 35
371 4275 40
371 8113 18
372 1347 4
372 1686 46
372 1832 46
372 4149 17
372 7689 32
373 4743 16
373 7880 7
373 8178 6
373 9315 2
374 1407 43
374 2031 22
374 5298 45
374 7421 40
374 9343 15
374 9809 10
374 9972 41
375 1671 25
375 1851 38
375 1968 14
375 3868 44
375 8025 44
375 8101 8
375 9284 10
376 2874 40
376 3087 30
376 5261 17
376 6936 23
376 9032 16
377 3146 27
377 7700 33
377 8322 14
377 8669 41
377 8909 41
378 1406 44
378 2801 48
378 3302 15
378 5549 10
378 6807 28
378 7039 50
378 8086 3
379 1313 1
379 1707 42
379 2117 26
379 2492 30
379 4736 10
379 8135 19
380 1822 40
380 2978 39
380 8468 17
380 9453 32
381 852 18
381 2410 27
381 5154 44
381 6559 43
381 7590 15
381 7704 9
382 2583 44
382 2846 49
382 3494 1
382 5542 0
382 5770 17
382 7001 28
382 8615 20
382 8812 14
383 1857 42
383 8879 30
383 9419 18
383 9726 48
384 3484 30
384 9175 44
384 9241 43
385 411 40
385 1658 43
385 3344 26
385 6338 23
386 1863 11
386 3919 19
386 7161 44
386 8600 17
386 9604 8
387 1341 47
387 2515 7
387 4302 9
387 7713 21
388 93 46
388 1459 43
388 2774 35
388 2959 32
388 4000 8
388 8505 14
389 3824 7
389 8619 14
390 337 36
390 790 26
390 1839 16
390 8040 22
390 8158 44
390 8913 11
391 2463 15
391 6218 2
391 6300 43
391 6724 8
391 8254 37
392 802 13
392 1787 3
392 1961 24
392 2710 42
392 7568 20
392 7681 46
392 9227 3
392 9341 5
393 1375 6
393 4043 0
393 4061 32
393 8137 49
394 91 5
394 2538 41
395 816 15
395 1741 2
395 1898 24
395 2168 46
395 4412 19
395 6408 33
395 6873 13
395 9480 35
396 2468 35
396 5605 37
396 5911 15
396 6276 40
396 6507 23
396 8311 6
396 9917 16
397 946 38
397 4797 45
397 6611 31
398 1928 36
399 2884 43
399 4080 48
399 9049 0
399 9338 16
399 9350 4
400 6849 46
400 6937 16
400 7447 45
401 777 12
401 2149 12
401 5683 43
401 5983 2
401 9354 6
401 9891 38
402 3161 50
402 4201 32
402 6207 35
402 6258 31
402 6637 20
403 744 19
403 1370 45
403 2524 29
403 5038 5
403 6318 49
403 8443 50
404 553 22
404 2252 38
