501 1531
339 428
150 427 36
150 454 14
151 43 50
151 98 45
151 194 48
152 124 4
153 331 25
153 494 7
154 2 25
154 231 29
155 20 24
155 225 22
155 428 20
156 348 28
157 86 29
157 130 34
157 278 9
157 298 36
157 313 34
157 342 49
158 26 0
158 65 14
158 295 7
159 204 8
160 140 2
160 367 12
161 146 7
161 192 0
161 390 28
161 485 21
162 159 21
162 202 42
162 322 21
162 412 25
163 102 2
163 131 3
163 446 29
163 486 29
164 301 18
165 3 14
165 443 2
166 44 25
166 312 24
167 5 2
167 164 12
167 176 7
167 199 7
167 364 39
168 213 12
168 363 40
169 0 17
169 85 6
169 117 15
170 103 19
170 136 18
170 389 16
171 47 46
171 378 39
172 392 42
172 475 47
173 23 11
173 42 12
173 74 20
173 177 44
174 245 8
174 428 5
175 267 2
175 311 8
176 373 43
176 432 20
177 180 7
177 276 19
177 296 7
178 67 17
178 140 16
178 451 50
179 119 12
179 202 5
179 270 25
179 354 17
179 392 46
179 415 26
180 409 11
181 224 27
181 427 3
181 465 30
181 473 37
182 257 2
182 313 8
182 339 47
183 117 26
183 157 13
183 358 12
183 413 43
184 276 30
184 423 46
185 25 11
185 164 50
185 429 47
186 251 25
186 281 3
186 346 12
187 52 16
187 124 27
187 362 23
187 366 42
188 14 19
188 16 27
188 307 17
188 312 6
188 339 16
188 371 13
188 380 0
189 10 44
189 469 18
190 105 48
190 338 22
190 374 45
190 398 18
190 400 23
190 402 15
191 0 13
191 169 31
191 171 31
191 176 48
191 267 18
191 493 5
192 190 21
192 430 47
193 179 48
193 221 35
193 243 13
193 421 22
194 377 13
195 75 17
195 327 48
195 402 4
195 477 22
196 138 46
196 164 12
196 438 33
197 57 4
197 217 8
197 359 0
198 143 7
198 168 26
198 187 25
198 402 32
198 412 0
198 437 24
198 468 1
199 110 35
199 202 40
200 190 46
200 269 38
200 396 2
200 417 27
201 198 15
201 288 23
202 81 20
202 256 49
202 381 10
203 63 33
203 363 20
203 459 17
204 314 47
204 429 40
204 444 17
204 448 26
205 229 31
205 306 11
206 67 13
206 105 3
206 112 20
207 142 32
207 369 6
207 378 33
207 492 3
208 33 24
208 279 21
209 133 28
209 200 39
209 203 22
209 345 23
210 158 31
211 225 29
211 401 38
212 47 42
212 162 14
212 225 24
212 442 45
213 102 49
213 110 29
213 256 11
213 318 13
214 382 46
215 232 8
216 13 40
216 344 22
216 380 23
216 436 47
216 455 13
217 188 5
218 19 5
218 28 0
218 288 5
218 327 29
218 432 3
219 239 25
220 51 24
220 72 34
220 95 21
220 443 40
221 26 37
221 168 46
222 229 22
222 438 35
224 42 28
224 459 3
225 30 2
225 110 31
225 292 37
225 295 34
225 488 3
226 202 48
226 285 39
226 413 38
226 439 1
226 445 20
227 376 25
227 489 8
228 333 0
229 6 4
229 378 31
229 467 18
230 362 42
230 488 2
231 320 21
231 435 44
232 213 14
232 237 30
232 300 12
232 350 25
232 459 8
233 74 31
233 166 35
233 441 49
234 9 26
234 108 41
235 141 6
235 335 29
235 338 38
235 384 0
236 128 18
236 442 25
237 135 27
237 211 8
237 248 41
237 285 18
238 57 33
238 108 4
238 124 16
238 228 28
238 254 45
238 264 14
238 372 27
239 406 2
239 422 9
239 478 33
240 26 46
240 48 13
240 113 2
240 264 48
240 285 50
241 43 47
241 232 25
241 257 18
241 315 47
242 223 34
242 338 37
243 27 22
243 31 4
243 87 26
243 479 3
243 489 15
244 169 18
244 214 48
244 371 29
244 424 17
245 44 34
245 320 0
245 344 21
245 391 28
246 16 22
246 46 41
246 243 32
247 134 43
247 144 0
249 101 22
249 181 15
249 421 26
250 19 25
250 222 25
250 295 46
250 371 9
250 437 15
251 364 23
252 332 10
252 461 37
253 98 1
253 329 30
254 86 26
254 201 34
255 247 26
255 369 24
255 497 35
256 37 8
256 384 43
256 479 42
257 121 38
257 235 7
257 242 13
257 336 45
257 412 17
257 449 49
257 454 22
257 476 41
258 48 47
259 110 29
259 189 14
259 223 7
259 261 6
260 168 3
260 316 8
260 340 40
260 361 46
261 60 44
261 106 24
261 299 43
261 364 1
261 420 10
262 89 35
262 285 19
262 497 45
264 44 28
264 57 34
265 119 3
265 383 3
266 265 32
266 327 1
266 436 2
266 486 26
267 5 26
267 22 27
267 122 6
267 452 6
268 61 21
268 227 40
268 298 26
268 315 48
269 40 12
269 44 41
269 114 22
269 254 35
270 40 25
270 140 25
271 99 10
271 294 34
272 62 1
272 101 10
273 50 41
273 57 31
273 123 46
273 195 23
273 352 44
274 102 35
274 232 7
275 250 46
275 428 26
276 338 26
277 30 22
277 214 2
277 419 16
277 487 16
278 43 24
278 86 49
278 115 2
278 149 0
278 179 47
278 335 4
278 445 1
278 481 17
278 490 50
279 140 19
280 61 28
280 210 44
280 278 48
281 223 21
282 51 2
282 76 31
282 341 35
282 471 34
283 7 38
283 29 41
283 79 9
283 120 19
283 305 43
283 485 29
283 498 17
284 96 7
284 409 39
284 499 9
285 370 36
285 413 25
286 209 33
286 371 47
286 484 33
287 107 6
287 136 37
287 228 43
287 295 46
288 37 35
288 126 7
288 168 36
288 171 25
288 259 43
288 301 44
288 360 8
288 421 34
288 461 46
289 165 39
289 407 25
290 57 13
290 281 39
290 321 9
291 279 14
291 430 39
292 236 35
292 243 19
292 244 28
292 273 31
292 414 24
292 451 42
293 97 1
293 159 6
294 72 1
294 153 24
294 200 4
294 400 39
295 411 17
295 429 27
296 30 18
296 123 34
296 259 27
296 282 10
296 491 24
297 66 37
297 362 34
298 472 3
299 96 13
299 118 12
299 204 37
300 64 25
300 97 45
300 201 24
300 229 11
300 257 12
301 33 13
302 121 27
303 335 24
304 57 31
304 199 40
304 273 41
305 10 49
305 96 48
305 392 34
306 7 15
306 34 33
306 185 45
306 209 4
306 314 47
306 439 36
307 84 10
307 278 43
307 370 17
307 437 17
308 387 27
308 487 42
309 78 27
309 178 4
309 236 43
310 14 41
310 367 39
310 430 47
311 25 10
311 85 24
311 179 26
311 204 43
311 248 37
312 202 20
312 207 16
312 496 17
312 499 19
313 195 28
313 286 0
314 177 15
314 299 16
314 470 18
315 64 3
315 151 17
315 220 43
315 308 34
316 481 25
317 100 32
317 112 15
317 286 5
317 339 26
317 436 26
318 45 46
318 49 19
318 64 40
318 100 1
318 174 13
318 366 8
318 375 42
318 486 45
319 61 6
319 210 44
319 218 1
320 216 18
320 467 15
321 114 26
321 141 38
322 5 2
323 36 50
323 65 50
323 103 12
323 264 23
323 497 39
324 55 25
324 138 31
325 222 42
325 413 18
327 81 45
327 310 2
327 397 43
328 14 48
328 79 46
328 407 34
328 469 21
329 5 24
329 251 16
329 299 5
329 374 36
329 400 44
330 336 41
331 179 44
331 423 40
332 35 21
332 62 36
332 177 8
332 323 44
332 361 31
332 377 40
332 473 39
333 284 35
333 288 12
333 463 30
334 65 12
335 80 22
335 142 49
336 23 3
336 309 28
336 453 48
337 86 28
337 244 33
337 356 18
338 108 1
338 197 10
338 231 46
340 84 5
340 496 9
341 111 50
341 216 13
341 230 21
341 378 6
341 461 23
341 480 45
342 230 4
342 451 23
343 432 11
344 4 0
344 202 9
344 207 30
344 413 13
344 468 3
345 138 4
345 196 46
345 253 30
346 440 2
347 11 47
347 472 38
348 310 28
348 386 47
348 475 20
349 276 47
349 417 11
349 439 15
350 89 41
350 94 8
350 113 21
350 115 5
350 206 29
350 269 23
350 411 30
352 68 42
352 247 21
353 68 21
353 479 6
353 480 15
354 31 39
354 302 43
354 444 29
354 450 6
355 453 2
355 494 14
356 62 0
356 209 35
356 426 25
357 102 19
357 122 44
357 138 2
357 170 35
357 204 8
357 243 20
358 160 7
358 167 28
359 346 1
359 491 38
360 166 15
361 95 3
361 150 28
361 336 0
361 339 17
361 427 8
361 464 40
362 76 48
362 138 34
362 148 14
362 288 18
362 489 42
363 151 36
363 202 38
363 366 40
363 383 26
363 441 47
364 104 48
364 410 19
364 447 14
364 475 41
365 317 33
367 234 30
367 486 40
368 82 27
368 176 40
368 323 3
368 483 12
369 246 12
369 278 19
369 311 24
370 363 3
370 417 9
371 54 15
371 137 34
371 204 24
371 312 43
371 343 27
372 47 42
372 124 39
372 207 2
372 222 26
372 251 28
372 400 25
373 186 15
374 100 44
374 468 2
375 290 28
375 409 3
376 97 47
376 289 15
376 398 46
377 269 22
377 419 25
378 119 15
378 454 0
379 27 24
379 35 6
379 108 33
379 127 23
379 148 46
379 158 40
379 259 30
380 86 20
380 136 49
380 219 47
380 235 27
381 26 18
381 48 24
381 118 31
381 490 50
382 59 6
382 98 33
382 136 10
382 239 13
383 59 49
383 76 43
383 270 13
385 38 40
385 204 28
385 257 15
385 374 29
386 18 21
386 77 20
386 363 17
386 425 32
386 454 12
387 126 46
387 186 50
388 338 4
389 15 43
389 138 42
389 181 36
389 203 8
389 265 4
390 306 49
390 307 11
391 468 25
392 46 39
392 361 32
392 403 48
393 276 20
394 13 29
394 66 15
394 200 32
394 230 39
394 379 5
394 437 28
395 32 22
395 226 8
395 275 16
395 372 20
396 25 26
396 177 37
396 339 10
397 110 39
397 229 27
398 56 42
398 119 40
398 132 2
398 338 35
398 397 25
398 458 36
399 97 41
399 130 44
399 386 44
400 126 35
400 155 17
401 381 34
401 407 1
402 25 48
402 100 19
402 282 24
403 221 39
404 1 30
404 28 5
404 312 8
404 456 19
405 21 28
405 102 11
405 417 48
405 435 0
406 31 26
406 392 24
407 10 22
407 120 8
407 202 19
407 466 10
408 55 8
408 204 25
408 260 9
409 45 7
409 176 28
409 280 33
409 489 23
410 19 50
410 106 12
410 216 7
410 375 34
410 395 0
410 437 3
411 430 33
412 208 16
413 179 32
413 192 18
413 210 9
413 263 3
413 309 3
413 382 13
414 163 20
414 193 0
414 208 45
414 290 42
414 373 39
415 28 39
415 144 13
415 285 23
415 429 0
416 56 38
416 137 23
416 169 24
417 98 41
417 130 42
417 134 36
417 177 0
418 58 35
418 160 0
419 5 5
419 142 35
419 341 33
419 372 43
419 375 32
419 407 18
419 440 45
419 456 25
420 187 18
420 261 9
420 356 10
420 431 50
421 191 8
421 247 40
421 455 25
422 21 33
422 78 30
422 103 39
422 214 9
422 466 42
423 234 20
423 304 43
423 324 18
423 327 31
423 460 10
424 43 20
424 94 23
425 9 10
425 29 28
425 164 42
425 314 37
425 391 8
426 230 28
426 256 44
427 23 27
427 195 20
427 274 7
427 300 36
427 361 33
428 40 42
428 341 40
431 307 3
431 415 23
432 171 12
432 300 30
432 499 46
433 102 23
433 154 41
433 402 46
434 208 21
434 232 14
434 285 2
434 448 19
435 1 2
435 253 30
435 325 21
436 165 39
436 170 19
436 334 46
438 70 31
438 212 43
438 264 7
439 114 27
439 120 42
439 121 23
440 433 22
440 445 18
440 450 4
440 464 50
441 97 42
441 133 39
441 274 24
441 307 1
442 69 33
442 72 15
442 96 29
442 208 42
443 56 33
443 84 45
443 476 30
444 221 18
445 48 9
445 131 7
445 334 11
445 477 2
446 441 29
447 119 34
447 290 35
447 462 4
448 198 24
448 253 18
448 319 40
448 437 23
449 117 48
450 0 46
450 124 42
450 159 20
451 243 40
452 87 15
453 160 35
453 200 20
453 245 33
453 270 3
453 482 11
454 1 10
454 160 8
454 323 28
454 395 4
455 338 42
456 50 25
456 134 14
456 139 21
456 257 17
456 345 21
456 346 37
457 120 38
457 277 29
457 369 17
457 443 17
457 466 6
458 17 43
458 59 39
458 87 32
458 161 37
458 210 12
458 280 5
458 330 33
458 346 46
458 355 20
459 315 8
459 362 36
460 223 7
460 289 24
460 299 26
461 62 27
461 125 38
461 261 45
461 394 43
461 436 12
462 195 8
462 319 44
462 392 5
463 158 47
463 410 23
464 27 13
465 237 30
466 85 32
466 118 21
466 239 39
466 260 1
466 320 32
466 470 1
467 21 21
467 203 39
468 463 2
469 144 48
469 336 1
469 351 1
469 377 21
470 11 14
470 130 44
471 34 40
471 39 14
472 55 33
472 481 5
472 492 48
474 74 4
474 101 37
474 109 46
474 313 28
474 331 22
474 339 26
474 362 21
474 484 6
475 20 2
475 29 6
475 43 13
475 236 29
475 340 19
476 90 25
476 195 40
477 110 8
477 265 8
477 282 30
477 338 22
477 342 36
477 354 33
478 331 26
478 343 2
478 419 46
479 146 38
479 439 41
480 190 11
480 351 38
481 103 38
481 266 42
483 21 11
483 102 25
483 148 7
483 485 44
484 21 31
484 57 25
484 336 49
486 36 16
486 320 40
486 431 18
487 150 27
487 215 47
487 485 29
488 275 39
489 166 24
489 303 35
489 419 25
490 15 41
490 30 28
490 294 35
490 452 32
491 396 0
492 15 23
492 17 45
492 70 1
493 441 47
494 237 49
494 301 5
494 356 42
494 357 8
494 451 0
494 481 12
495 48 47
495 162 7
495 334 37
495 420 10
496 17 26
496 203 15
496 329 21
498 68 48
499 104 37
499 233 45
499 325 39
500 167 40
500 406 37
None
INF
