10000 49980
2199 2839
128 6918 24
128 7653 13
129 7636 8
129 7962 8
129 9956 25
130 3048 14
130 4042 2
130 6620 47
130 7091 31
130 8937 23
130 9328 42
131 1931 39
131 8013 45
132 2745 1
132 6158 17
132 9801 5
133 28 15
133 4298 9
133 6329 44
133 9450 6
133 9752 5
134 6635 39
134 6843 20
134 7518 35
134 7839 24
134 9000 22
134 9797 12
135 99 42
135 2039 12
135 2947 19
135 5925 25
135 6645 30
135 7602 3
135 8789 40
136 1315 41
136 2777 13
136 4874 26
136 6928 12
136 7855 44
137 536 32
137 1250 50
137 2935 35
137 3391 7
137 4644 35
137 4737 7
137 9965 19
138 837 47
138 1126 36
138 4462 6
138 5313 15
138 7287 36
138 9653 9
138 9822 42
139 2384 40
139 3846 44
139 6904 46
140 127 17
140 589 27
140 1424 2
140 2845 4
140 6701 7
140 6827 2
140 8591 34
141 284 2
141 784 38
141 918 36
141 2664 13
141 3088 12
141 5655 19
142 108 36
142 661 22
142 2035 44
142 3482 31
142 5575 30
142 7486 21
142 7788 25
143 623 13
143 2620 31
143 5035 18
143 5928 10
143 7865 22
143 8304 21
144 1503 41
144 4007 46
144 4404 20
144 6153 32
144 6826 50
145 2238 43
145 2819 12
145 7830 15
145 7936 37
146 95 19
146 1925 25
146 4586 39
146 5247 7
146 5426 6
146 5744 30
146 6452 1
146 7332 45
147 1216 42
147 4847 36
147 6928 24
148 3706 6
148 5961 27
149 2429 10
149 6623 2
150 160 48
150 828 2
150 3229 3
150 5607 37
150 6434 17
150 7054 49
150 7595 2
150 7973 16
150 8220 8
150 8427 40
150 8698 0
151 2248 45
151 4351 36
151 6428 38
151 6610 36
152 1329 22
152 2738 16
152 7078 32
152 7348 44
152 8273 36
152 8570 42
153 5374 16
153 5720 44
153 7584 40
153 8407 49
154 672 45
154 1009 40
154 8032 11
154 8685 29
155 2853 43
155 3035 23
155 7383 37
155 8325 3
155 9618 16
156 1502 6
156 3991 16
156 5752 27
156 8066 36
156 8331 8
157 387 42
157 439 38
157 1693 19
157 4609 21
157 5829 49
157 6338 3
157 7636 17
157 8529 28
158 4201 0
158 4228 50
158 5047 13
158 6199 7
159 4277 47
159 7289 14
159 8932 24
160 528 38
160 5761 25
160 6435 23
160 6852 50
160 7083 14
160 8976 41
161 4630 38
161 5560 3
161 6169 31
161 7190 2
161 8313 26
161 8345 0
161 8770 42
161 9754 11
162 1289 0
162 1791 15
162 2774 12
162 5246 47
162 8941 50
162 9095 13
163 274 23
163 617 8
163 690 5
163 1964 32
163 2313 21
163 2441 36
163 4553 49
163 4730 34
163 6756 16
164 1804 32
164 2578 38
164 3313 45
164 8170 9
164 8271 14
164 9025 8
165 596 11
165 4974 34
166 1964 40
166 3517 14
166 4202 8
166 7773 23
166 9911 8
167 1268 19
167 2736 6
167 2869 38
167 5743 33
167 8657 18
168 4879 9
169 1902 22
169 2051 27
169 6044 48
169 8493 21
170 1464 28
170 3442 35
170 5188 43
170 7301 2
170 8707 45
171 978 32
171 2726 30
171 5756 9
171 7074 45
172 2930 44
172 3875 50
172 4352 15
172 5280 41
172 5956 25
172 8242 35
173 2080 44
173 2171 39
173 5068 33
173 5265 31
173 5512 47
173 8849 39
174 288 48
174 6050 31
174 9099 37
174 9385 23
175 3190 27
175 4974 33
175 6105 25
175 7208 12
175 7481 12
175 8530 24
176 4492 21
176 4797 3
176 5506 33
176 9004 1
177 5691 32
178 590 10
178 1099 26
178 2144 45
178 2745 9
178 6740 37
178 9270 5
178 9534 38
178 9950 39
179 230 29
179 9004 15
179 9302 40
180 2014 48
180 7109 50
180 7893 30
180 8013 35
181 1315 19
181 6728 7
181 7879 36
181 8225 3
182 5901 47
182 7084 43
182 9805 16
183 1148 44
183 2744 40
183 2923 34
183 3086 18
183 5355 29
183 6994 48
184 503 18
184 2091 14
184 2951 2
184 3329 35
184 4093 44
184 8123 0
185 1109 20
185 2381 44
185 2438 18
185 5931 49
185 8058 34
186 338 35
186 1373 10
186 4072 47
186 6947 36
187 3219 4
187 5666 2
187 7229 11
187 8170 21
188 723 46
188 4119 33
188 8557 42
189 1290 20
189 1665 1
189 4474 1
189 4909 33
190 488 20
190 3766 34
190 6748 17
190 6888 30
190 7950 13
190 8500 20
190 8626 47
191 1470 23
191 2146 8
191 4801 6
191 6106 23
191 7223 28
192 1200 33
192 2993 18
193 4827 2
193 6330 50
193 7548 1
194 621 44
194 1206 31
194 4964 17
195 837 29
195 2862 17
195 4671 3
195 4714 4
195 6828 41
195 7353 41
196 6388 49
196 6827 44
197 493 49
197 6576 9
197 8330 6
197 8434 13
197 9667 26
198 2273 24
198 6715 32
198 9512 3
199 76 12
199 988 32
199 1934 32
199 2285 13
199 9640 47
200 1253 25
200 2503 50
200 4803 32
200 5038 22
200 8791 48
200 9641 21
201 7208 12
201 7366 25
202 3771 38
202 4085 9
202 8912 29
202 9324 40
202 9375 40
203 776 17
203 4923 18
203 6240 27
204 256 18
204 751 12
204 3602 47
204 5894 30
204 7000 39
204 7263 48
205 1861 20
205 4259 24
205 5570 27
205 5632 36
205 9408 28
206 2142 44
206 6673 48
207 1925 45
207 5928 20
207 8418 39
207 8868 20
208 4466 2
208 6601 40
208 8644 43
209 499 5
209 1370 6
209 2686 13
209 3230 31
209 5593 17
209 9233 0
210 266 25
210 451 27
210 2785 12
210 3910 26
210 6031 18
211 1341 32
211 3109 14
211 5371 0
211 8548 23
212 2951 19
212 3077 21
212 7281 38
213 864 13
213 6272 5
213 7707 11
213 9294 12
213 9737 28
214 2647 28
214 7179 16
214 9924 36
215 828 46
215 928 18
215 1274 33
215 2115 33
215 3550 17
215 4254 25
215 6557 17
215 7580 42
215 7842 31
215 8616 43
216 231 42
216 877 0
216 1720 10
216 1803 32
216 1885 20
216 2092 27
216 2432 37
216 5893 28
216 6751 2
216 7473 1
216 7659 28
217 286 3
217 4486 29
217 6109 44
217 6130 49
217 6541 11
217 7336 49
218 164 19
218 3413 50
218 4252 42
218 5798 33
218 8091 18
218 9114 24
219 1603 1
219 1621 42
219 2325 38
219 9813 12
220 50 5
220 933 18
220 1910 41
220 3915 36
220 6169 25
220 6208 42
220 7031 31
220 9296 8
221 459 50
221 9049 45
221 9316 8
221 9491 35
222 1753 40
222 2873 30
222 5186 48
222 6969 23
222 7111 39
222 7141 31
223 3953 30
223 7734 33
224 943 18
224 1712 44
224 8976 29
224 9415 40
225 106 14
225 5942 50
226 2648 38
226 3211 47
226 4207 12
226 9672 8
227 1571 45
227 2694 37
227 4332 20
227 4991 19
227 6202 6
227 6999 10
227 7345 10
228 806 14
228 1050 17
228 1933 42
228 4621 12
228 9017 13
229 4840 38
229 5681 11
229 6631 29
229 8139 4
229 8504 44
229 9078 38
230 887 47
230 1501 5
230 2933 49
230 5695 7
230 5823 50
230 8997 25
231 5550 36
231 7982 42
231 9559 1
232 1586 14
232 1908 31
232 2023 48
232 3806 22
232 4718 13
232 4937 1
232 7332 22
232 7717 27
232 8477 26
233 2173 27
233 8015 47
233 8804 35
234 1936 4
234 2019 6
234 4101 17
234 4985 34
234 7283 43
234 7289 45
235 181 39
235 737 9
235 1082 34
235 5300 13
235 7936 40
236 972 45
236 1677 18
236 2492 11
236 4752 34
236 5662 0
236 7164 9
236 8490 16
237 1843 40
237 6121 13
237 6556 29
237 7230 14
237 7295 49
237 8621 7
237 8995 23
237 9926 7
238 3695 49
238 7667 20
238 9061 18
239 1654 19
239 1954 36
239 2039 45
239 2237 36
239 3008 34
239 3215 49
239 5795 36
239 9776 4
240 105 12
240 760 16
240 5527 27
240 5776 30
241 3280 33
241 5196 20
241 8619 28
241 9344 12
242 2056 18
242 5679 3
242 7912 17
242 8314 14
242 8417 25
243 42 37
243 2212 50
243 3454 15
243 7366 27
244 994 28
244 4412 15
245 1609 21
245 4138 16
245 5851 6
245 6409 46
245 6901 26
246 2203 33
246 3219 31
246 7604 36
246 8581 25
246 9146 2
247 1311 49
248 6443 3
249 2474 47
249 4810 3
249 6293 35
249 6424 13
249 9016 13
249 9119 3
250 225 50
250 3605 37
250 6264 48
250 6704 42
251 1465 14
251 2880 23
251 6981 6
251 7512 48
251 8338 50
251 8883 25
251 9214 25
252 1244 13
252 3663 44
252 4043 7
252 4142 13
252 6350 7
252 7024 30
252 7771 43
253 719 21
253 2512 31
253 9407 22
254 73 32
254 2415 28
254 4236 5
254 4685 18
254 8004 42
254 8313 31
254 8950 48
254 9268 6
255 4874 32
255 6434 40
255 8630 50
256 2108 2
256 5102 3
256 5160 23
256 5670 9
256 5798 1
256 7959 43
256 8104 26
256 8418 44
256 9327 15
256 9620 37
257 898 15
257 5906 0
257 8811 40
257 9252 42
258 1638 37
258 3421 13
258 4341 44
258 4611 5
258 6694 27
259 3542 5
259 3650 22
259 3652 12
259 4647 15
259 7263 41
259 7638 35
259 8795 26
260 4577 43
260 5647 8
260 7865 15
261 4487 35
261 4628 44
261 6466 37
261 9473 13
262 1656 20
262 2282 26
262 4405 18
262 6221 44
262 7174 36
262 9980 13
263 465 26
263 1689 36
263 2030 17
263 4695 5
263 5537 1
263 8465 44
263 9981 39
264 1078 12
264 1262 31
264 5271 46
264 7443 40
264 9002 48
265 589 4
265 1568 49
265 3547 49
265 3649 28
265 3953 42
265 4687 13
265 5389 16
265 6909 12
265 7207 1
265 8774 28
266 1240 23
266 1344 37
266 2283 8
266 4714 21
266 8474 15
267 4098 0
267 4214 8
267 4922 10
267 5294 22
267 5516 33
267 6846 2
267 9718 29
268 4885 5
268 5396 47
269 2367 7
269 4479 28
269 7624 32
270 451 48
270 990 39
270 1338 2
270 4461 12
270 5323 32
270 5795 45
270 5975 10
270 9102 36
271 1157 40
271 1602 12
271 8367 25
272 997 31
272 1028 33
272 2141 38
272 3358 4
272 4626 42
272 5724 9
272 7444 27
273 186 48
273 570 31
273 2517 9
273 4463 47
273 6565 42
274 251 4
274 1946 24
274 3635 35
274 5198 13
274 5663 42
275 684 0
275 1804 4
275 6248 6
276 363 42
276 2856 13
276 3155 31
276 5091 24
276 7975 22
277 31 38
277 463 4
277 737 6
277 2383 26
277 4626 30
277 8897 22
277 9763 11
278 672 2
278 1831 14
278 3237 13
278 3955 22
278 5787 9
279 2011 20
279 4032 46
279 6511 7
279 7564 38
279 7753 27
279 8374 22
279 8462 1
280 1985 31
280 2414 44
280 3405 12
280 5006 13
280 6871 0
280 7075 38
281 4672 16
281 6888 9
281 7244 48
281 9285 25
282 632 36
282 6814 47
282 6914 8
283 237 44
283 2511 50
283 3571 8
283 4361 21
283 5957 32
283 9635 19
284 3719 1
284 4422 25
284 7783 20
285 3351 11
285 4238 44
285 8703 31
286 63 15
286 349 30
286 2139 26
286 2155 9
286 3519 16
286 4715 33
286 6312 12
286 6343 44
286 7798 33
287 1391 41
287 3482 1
287 3649 39
287 8092 33
288 5711 14
288 5852 42
288 8264 11
289 812 5
289 968 7
289 1773 46
290 311 38
290 4808 39
290 5741 45
290 6747 22
290 8602 13
290 8973 49
290 9861 22
291 2691 29
291 8955 8
292 106 43
292 2322 35
292 3367 17
293 5499 39
293 7836 5
293 9290 21
294 19 43
294 497 46
294 3565 40
294 7260 28
294 9618 12
295 991 11
295 1295 36
295 1974 6
295 2776 19
295 3475 3
295 3596 23
295 4380 0
295 5283 34
295 6345 7
295 7509 4
296 1695 0
296 7904 10
296 9659 33
297 877 6
297 2911 37
297 5455 26
297 5565 15
297 6672 16
297 7941 49
297 8005 46
297 8847 11
297 8961 7
298 251 41
298 2861 20
298 6081 17
298 7850 39
298 7937 47
298 9196 13
299 957 17
299 7405 14
300 7408 3
300 7833 41
301 1872 41
301 3203 42
302 868 43
302 3556 34
302 4388 44
302 8749 45
303 2921 25
303 5005 9
303 5768 39
303 8154 31
304 1769 0
304 2685 50
304 3795 5
304 4205 23
304 5933 20
304 7297 47
304 8897 31
305 389 45
305 3503 14
305 6573 43
305 9819 40
306 2246 39
306 3012 21
306 5486 11
306 5515 23
306 5595 31
307 1171 5
307 1733 24
307 2294 1
307 2495 38
307 6400 46
307 6724 0
307 8106 31
308 762 25
308 5364 16
308 5651 18
308 8032 8
309 4145 34
309 4447 42
309 5748 8
309 7179 19
309 9229 22
310 728 41
310 767 15
310 5830 22
311 22 39
311 890 4
311 1969 25
311 5411 9
311 6864 29
311 9337 29
312 2385 24
312 8126 22
313 3759 44
313 6554 50
313 6995 41
313 8167 32
313 9127 13
313 9903 50
314 885 15
314 2251 21
314 3552 20
314 4312 6
315 529 27
315 1593 30
315 5181 35
315 6973 32
315 8217 22
316 4882 43
316 8292 33
317 2435 6
317 2437 40
317 3870 7
317 5899 32
317 6103 12
317 6232 33
317 7748 9
318 2530 49
318 2644 19
318 5262 18
318 7091 44
318 8282 7
318 8815 42
318 9700 39
319 2784 36
319 3568 17
319 4833 31
319 5794 45
319 9972 19
320 3676 21
321 1182 19
321 2106 26
321 2135 19
321 2173 2
321 3021 5
321 3488 24
321 3909 41
321 4258 47
321 4462 16
321 8820 36
321 9846 46
322 1072 13
322 2196 21
322 2659 10
322 7207 11
322 8253 17
323 2975 0
323 3553 0
323 4719 28
323 6989 48
323 7756 0
323 8758 18
323 8974 41
323 9560 12
323 9941 49
324 1339 23
324 1822 25
324 2471 10
324 3025 4
324 3423 21
324 5003 36
324 6141 34
324 7811 13
324 8529 43
325 1780 4
325 4149 27
325 5339 6
325 9554 7
326 5824 48
326 5981 20
326 9296 4
327 4826 12
327 6678 50
327 8395 9
328 1294 49
328 4262 44
328 6431 18
328 7461 12
328 7561 0
328 8486 0
328 9581 3
329 724 6
329 2019 49
329 4361 27
329 8815 36
330 3273 27
330 3776 30
330 3852 4
330 3907 27
330 6256 21
330 6362 7
330 8785 7
331 659 4
331 1426 22
331 5729 29
331 6441 46
331 7631 42
332 4089 44
333 6215 39
333 6890 9
335 291 22
335 2837 23
335 2863 41
335 7740 48
335 7777 47
335 9821 6
336 5179 29
336 5234 0
336 5375 39
336 7394 22
336 7557 44
336 8793 48
337 148 46
337 263 35
337 565 10
337 648 2
337 752 16
337 797 35
337 2789 25
337 4764 42
337 8401 34
337 9007 19
338 1703 28
338 8506 28
338 9900 15
339 1167 15
339 4970 5
339 6755 29
340 1361 40
340 2418 6
340 3508 41
340 4615 5
340 6691 48
340 6773 10
340 7019 48
341 3347 22
341 7652 32
341 9868 45
342 979 21
342 1703 28
342 1708 35
342 2052 4
342 3151 50
342 3900 45
342 4581 37
342 8570 19
343 179 6
343 282 2
343 1481 3
343 1762 10
343 3455 9
343 3681 0
343 4341 25
343 8733 9
344 4159 8
344 4993 22
345 5089 9
345 6862 35
346 208 48
346 1827 31
346 3435 2
346 5886 23
346 8538 15
347 438 8
347 2324 28
348 2496 36
349 1943 13
349 2828 2
349 2857 14
349 4718 20
349 6107 5
349 6314 49
350 2265 15
350 2934 18
350 5298 49
350 5901 22
350 6122 17
350 6832 41
350 6907 12
350 7065 43
351 306 17
351 3207 36
351 4117 17
351 5777 33
351 8651 46
352 224 15
352 1698 0
352 2260 18
352 3172 34
352 3914 44
352 5192 35
352 6617 44
352 8413 31
353 290 18
353 5267 1
353 5857 21
353 6470 32
354 4578 50
354 6105 13
354 6252 26
354 8049 16
354 8254 13
355 1678 10
355 2067 2
355 3423 4
355 7483 34
356 897 42
356 4354 17
356 5337 20
356 5821 28
356 6228 42
357 3568 4
357 6165 2
357 8606 30
357 8845 11
357 9507 45
358 1635 49
358 5711 2
358 6515 8
358 8185 36
359 6973 32
360 279 28
360 1703 11
360 4843 37
360 5507 0
360 5942 43
361 269 3
361 782 21
361 1448 25
361 1666 20
361 4738 23
361 5260 50
361 6089 46
361 7579 11
362 6767 46
362 9438 14
362 9802 2
363 1041 50
363 1315 14
363 1917 28
363 3514 32
363 6296 14
364 1031 46
364 1139 8
364 1956 19
364 5761 12
364 5948 18
364 7451 21
364 7710 31
364 8233 35
364 8537 35
364 8754 43
365 3531 28
365 5787 44
365 6911 34
365 8548 35
365 9707 34
366 290 33
366 5590 17
366 6748 44
366 8307 18
367 2007 31
367 2846 12
367 3558 25
367 4691 20
367 4799 47
367 8924 17
368 1790 38
368 3579 48
368 5778 40
369 1178 27
369 4281 0
369 4964 28
369 5275 30
369 7452 42
370 776 19
370 3418 26
370 5815 42
370 7047 35
370 7080 23
371 4 29
371 3040 33
371 4071 17
371 5323 49
371 7002 47
371 7663 27
371 8013 42
372 2063 15
372 3936 8
372 4937 7
372 4959 20
372 6087 27
372 6883 10
372 7306 5
372 9705 6
373 88 14
373 377 35
373 1679 8
373 5165 46
374 3010 45
374 6860 30
374 7898 44
375 3355 33
375 5336 22
375 9879 32
376 4160 20
376 4563 19
376 7586 38
376 8619 31
376 9908 42
377 2981 20
377 5657 16
378 3179 31
378 6869 44
378 8554 18
378 8999 8
379 4909 11
379 5476 31
379 8424 3
380 776 3
380 1243 14
380 2155 26
380 4128 19
380 5755 39
381 2198 40
381 4004 33
381 4421 48
382 4891 23
382 6632 22
382 6933 40
382 8556 38
382 9734 18
383 21 13
383 2611 2
383 3791 49
383 5205 25
383 8088 30
383 9768 4
384 1087 20
384 1877 38
384 3102 31
384 3443 39
384 4585 7
384 7225 31
384 8487 39
384 8707 11
385 31 15
385 843 24
385 1169 7
385 2654 30
385 6141 1
385 6414 43
385 7026 39
386 5794 13
386 8347 18
386 9155 24
386 9326 45
387 194 30
387 2410 40
387 2988 28
387 3631 15
387 8231 25
387 8752 11
388 6418 48
388 8493 27
388 9604 38
389 4 40
389 650 41
389 8322 8
389 8687 12
390 6048 37
390 7946 6
391 470 3
391 4271 26
391 4398 20
391 4452 12
391 4914 47
391 6218 23
391 7755 26
391 8029 40
391 8679 19
391 8862 35
392 3875 26
392 8467 13
392 8697 3
393 199 18
393 206 17
394 1786 9
394 2887 25
394 3757 29
394 6217 1
394 7364 13
394 8324 19
395 628 7
395 1156 24
395 2447 11
395 2701 22
395 3114 43
395 3639 44
395 5192 29
395 5811 9
395 9843 9
396 2106 8
396 3806 12
396 4540 33
396 6161 8
396 8428 37
396 9099 21
397 848 10
397 3053 44
397 4127 1
397 6285 12
397 6841 48
398 452 30
398 3230 2
398 8084 40
398 8490 33
398 8947 6
399 937 49
399 3011 32
399 8435 7
399 8900 40
399 8903 23
399 9111 13
400 40 19
400 4958 29
401 1415 14
401 2326 15
401 2655 35
401 3905 46
401 4572 38
402 2574 10
402 3388 49
402 4415 1
402 4502 40
402 5370 0
402 7104 48
402 8664 7
402 9930 26
403 2375 18
403 5673 46
404 7355 49
404 9515 32
405 690 28
405 3621 6
405 5700 31
405 6751 30
405 8169 43
406 3078 45
406 3130 34
406 3588 25
406 7313 30
406 8183 4
406 8305 0
406 9713 18
406 9981 6
407 3446 40
407 7112 21
407 9874 17
408 3565 32
408 3872 2
408 9116 19
409 359 9
409 1282 5
409 5650 24
409 5883 40
409 9093 3
410 916 0
410 2115 15
410 3242 25
410 5808 33
410 5968 7
410 7024 19
410 8098 20
411 1508 15
411 5968 48
411 7969 47
412 395 17
412 2279 11
412 6209 15
412 7342 19
