1001 9948
559 136
125 27 23
125 517 34
125 577 3
125 802 36
125 804 45
126 58 2
126 128 48
126 382 6
126 423 6
126 592 6
126 658 30
126 668 32
126 861 8
126 901 41
126 907 10
126 985 24
127 55 18
127 60 26
127 83 5
127 188 0
127 235 34
127 253 9
127 284 0
127 335 47
127 403 48
127 469 11
127 792 36
127 854 10
128 229 17
128 561 44
128 630 23
128 782 3
128 795 38
129 78 15
129 131 25
129 147 3
129 167 19
129 254 29
129 306 40
129 352 17
129 437 33
129 503 2
129 539 37
129 828 1
129 905 23
129 959 42
130 30 3
130 37 39
130 105 12
130 198 25
130 290 37
130 293 39
130 377 45
130 471 7
130 472 29
130 583 21
130 838 2
130 848 8
130 941 40
130 977 38
131 0 18
131 14 35
131 22 33
131 160 34
131 163 9
131 190 23
131 251 41
131 490 5
131 563 10
131 627 39
131 640 45
131 769 29
131 806 35
131 974 11
132 86 18
132 117 38
132 118 11
132 130 37
132 240 35
132 317 30
132 469 20
132 568 29
132 638 1
132 676 16
132 691 49
132 781 4
132 816 16
132 851 31
132 966 1
133 11 33
133 21 39
133 55 32
133 146 50
133 154 12
133 204 12
133 236 28
133 373 20
133 527 32
133 599 3
133 699 29
133 718 20
133 896 39
133 898 20
133 927 7
134 388 45
134 517 9
134 559 15
135 338 7
135 350 50
135 373 47
135 455 41
135 481 34
135 768 27
135 862 42
136 731 36
136 748 1
136 880 25
137 33 20
137 60 11
137 309 22
137 376 38
137 429 2
137 468 26
137 524 30
137 667 33
137 793 46
137 805 46
138 47 29
138 96 26
138 236 37
138 554 32
138 579 11
138 696 5
138 729 1
138 776 50
138 870 25
138 899 2
138 953 32
139 192 35
139 458 4
139 473 4
139 620 12
139 657 16
139 681 32
139 708 17
139 718 9
139 829 40
139 921 43
140 336 34
140 360 37
140 456 45
140 767 15
141 38 38
141 203 0
141 216 30
141 359 46
141 390 12
141 423 29
141 440 34
141 669 35
141 680 10
141 722 11
141 839 38
141 956 12
142 76 23
142 212 9
142 272 24
143 266 19
143 304 12
143 412 7
143 645 46
143 686 10
143 970 42
143 985 27
144 147 15
144 184 19
144 256 1
144 302 8
144 405 50
144 458 24
144 513 7
144 546 47
144 640 30
144 696 2
144 909 1
144 953 31
145 127 16
145 206 47
145 305 19
145 536 43
145 611 24
146 50 24
146 620 28
146 646 33
146 723 4
146 734 27
147 286 30
147 335 22
147 529 44
147 535 42
147 632 7
147 724 15
147 815 3
147 975 17
148 91 50
148 102 5
148 182 27
148 191 10
148 420 21
148 492 17
148 721 8
148 742 25
148 766 9
148 826 35
149 146 13
149 330 32
149 394 7
149 481 3
149 509 27
149 526 40
149 551 12
149 784 40
149 826 5
149 938 32
150 50 49
150 118 35
150 215 26
150 231 34
150 282 43
150 385 33
150 483 7
150 627 10
150 893 1
150 894 15
150 1000 36
151 146 14
151 345 26
151 528 24
151 579 0
151 599 47
151 713 43
151 736 33
151 742 35
151 799 13
151 967 24
152 232 17
152 371 31
152 416 19
152 477 27
152 557 17
152 681 43
152 703 50
153 20 43
153 413 6
153 427 1
153 442 9
153 474 17
153 550 41
153 597 16
153 609 23
153 711 7
153 934 6
153 960 21
154 362 31
154 503 44
154 533 45
154 640 40
154 756 17
154 810 18
154 916 16
154 934 2
154 936 34
155 14 9
155 24 40
155 60 14
155 165 42
155 220 2
155 229 15
155 285 35
155 462 18
155 521 33
155 810 37
155 966 34
156 46 26
156 287 27
156 543 33
156 678 7
156 790 17
156 831 1
156 919 38
156 951 33
156 962 5
157 0 45
157 235 26
157 407 7
157 468 26
157 523 50
157 658 10
157 841 45
158 188 16
158 551 26
158 609 1
158 655 9
158 754 25
158 811 24
158 813 26
158 877 14
159 4 17
159 57 37
159 228 20
159 318 4
159 465 45
159 596 45
159 686 37
159 688 23
159 778 40
159 849 3
159 850 18
160 8 20
160 100 15
160 149 48
160 151 28
160 167 19
160 237 6
160 464 1
160 515 21
160 571 40
160 604 31
160 682 44
160 880 39
161 30 0
161 114 11
161 406 15
161 532 10
161 743 13
161 908 30
162 126 28
162 189 24
162 292 9
162 306 22
162 323 20
162 607 30
162 776 19
162 848 46
162 880 48
162 988 2
163 64 24
163 149 16
163 299 30
163 436 32
163 458 10
163 593 8
163 674 3
163 900 13
163 902 17
164 5 17
164 20 33
164 267 5
164 290 8
164 465 45
164 471 5
164 546 6
164 794 17
164 824 29
165 0 29
165 139 21
165 141 11
165 762 8
165 979 28
166 95 21
166 407 12
166 480 43
166 491 45
166 619 0
166 890 1
167 53 5
167 76 7
167 115 5
167 224 9
167 233 2
167 342 17
167 440 15
167 495 15
167 546 47
167 588 28
167 848 36
167 854 25
167 882 45
168 35 44
168 120 19
168 293 23
168 442 49
168 540 38
168 871 8
168 979 36
169 21 34
169 45 48
169 286 34
169 348 14
169 381 17
169 474 0
169 550 40
169 551 48
169 657 25
169 708 49
169 710 15
169 715 6
169 845 26
169 908 10
169 961 3
170 22 36
170 37 12
170 354 10
170 364 8
170 516 13
170 540 23
170 645 27
170 680 32
170 724 21
170 935 30
170 984 50
171 277 36
171 468 45
171 477 11
171 738 42
171 745 9
171 820 28
171 941 50
171 942 41
172 118 28
172 120 42
172 399 27
172 590 38
172 603 45
172 612 40
172 725 5
172 808 47
172 833 26
172 850 3
172 882 35
173 284 22
173 426 45
173 489 15
173 533 29
173 535 45
173 562 47
173 680 47
173 760 15
173 886 49
173 952 29
174 34 25
174 93 22
174 327 29
174 499 44
174 556 37
174 614 32
174 650 44
174 680 31
174 751 5
174 779 34
174 788 27
175 1 49
175 93 3
175 168 6
175 265 26
175 417 21
175 479 7
175 530 23
175 612 26
175 742 25
175 769 19
175 785 13
175 845 27
175 958 16
176 32 12
176 233 48
176 295 20
176 331 46
176 421 19
176 449 47
176 480 35
176 514 20
176 560 32
176 975 34
177 139 46
177 165 1
177 239 36
177 309 45
177 316 30
177 412 41
177 442 32
177 553 21
177 561 24
177 576 9
177 782 50
177 788 2
177 977 40
178 40 9
178 101 47
178 107 16
178 143 41
178 223 37
178 244 31
178 247 13
178 251 21
178 445 3
178 521 6
178 590 38
178 840 38
178 870 19
178 940 20
178 983 33
179 71 9
179 85 1
179 153 29
179 173 36
179 202 30
179 328 5
179 353 25
179 534 34
179 552 47
179 944 19
179 1000 37
180 29 41
180 63 11
180 84 14
180 153 20
180 206 33
180 237 40
180 257 33
180 264 14
180 271 20
180 324 47
180 520 18
180 522 46
180 586 47
180 589 41
180 590 15
180 706 36
180 712 43
180 716 12
180 993 28
181 109 40
181 247 14
181 276 8
181 554 35
181 667 14
181 764 44
181 829 15
181 859 18
182 52 48
182 190 30
182 371 35
182 416 27
182 571 17
182 615 39
182 806 7
182 837 43
182 859 18
182 866 21
183 193 32
183 275 6
183 300 9
183 311 33
183 324 43
183 326 6
183 685 4
183 705 11
183 846 21
183 890 16
184 50 46
184 54 47
184 90 3
184 211 35
184 250 46
184 272 28
184 308 45
184 312 9
184 472 16
184 503 34
185 31 46
185 548 46
185 812 17
185 854 48
185 922 10
186 72 5
186 96 50
186 117 35
186 146 4
186 192 1
186 292 17
186 376 37
186 483 45
186 508 11
186 849 37
186 924 15
187 271 45
187 301 29
187 445 23
187 450 1
187 611 3
187 654 48
187 807 47
187 895 40
187 914 42
188 130 19
188 131 43
188 215 41
188 311 18
188 343 6
188 491 42
188 600 20
188 679 20
188 721 42
188 743 5
188 930 13
188 939 27
188 993 24
189 16 42
189 209 19
189 286 50
189 305 41
189 371 3
189 382 37
189 565 3
189 659 33
189 726 41
189 877 29
189 881 31
189 890 13
189 935 13
189 954 11
189 991 30
190 63 2
190 203 15
190 273 36
190 380 46
190 446 34
190 458 10
190 462 41
190 535 49
190 620 13
190 632 6
190 647 25
190 658 19
190 807 3
190 867 4
190 922 30
191 121 30
191 163 19
191 187 39
191 435 27
191 443 40
191 533 3
191 602 19
191 631 26
191 834 11
191 852 13
191 886 17
191 951 44
191 986 11
191 995 39
192 64 47
192 108 8
192 176 1
192 219 50
192 230 49
192 325 22
192 542 42
192 601 10
192 839 30
192 900 40
193 71 3
193 83 6
193 341 36
193 347 3
193 354 12
193 650 30
193 670 11
193 965 50
194 139 47
194 423 0
194 532 13
194 559 26
194 637 33
194 663 43
194 927 46
195 100 38
195 212 42
195 723 42
195 740 20
195 819 43
196 334 13
196 373 34
196 450 8
196 658 30
196 969 24
197 123 38
197 402 0
197 413 26
197 418 36
197 449 36
197 478 11
197 599 43
197 703 8
197 798 29
197 848 39
197 895 17
197 909 31
198 190 11
198 241 2
198 360 36
198 743 4
198 866 11
198 879 49
198 926 8
198 989 12
198 1000 27
199 0 12
199 16 9
199 178 31
199 360 49
199 383 5
199 556 18
199 609 8
199 668 27
199 729 14
199 819 7
199 853 11
199 883 50
200 26 36
200 92 45
200 112 9
200 152 45
200 371 0
200 448 30
200 467 45
201 116 33
201 140 38
201 185 35
201 208 21
201 216 3
201 308 7
201 462 49
201 501 37
201 593 44
201 689 15
201 755 17
201 772 11
201 941 3
202 22 36
202 218 21
202 271 45
202 398 18
202 463 21
202 680 41
202 727 29
202 732 49
202 754 49
202 831 40
203 44 46
203 317 13
203 351 13
203 360 29
203 404 40
203 541 41
203 667 28
203 688 14
203 769 38
203 923 49
203 925 41
203 960 15
204 9 13
204 17 1
204 106 0
204 428 48
204 775 0
204 921 25
204 940 24
204 996 45
205 58 16
205 124 6
205 136 33
205 199 8
205 215 9
205 259 47
205 274 13
205 377 45
205 415 11
205 572 35
205 671 44
205 817 46
205 929 47
206 69 13
206 309 39
206 319 20
206 416 29
206 456 11
206 543 49
206 634 35
206 732 32
207 14 12
207 61 4
207 332 19
207 370 18
207 424 25
207 428 9
207 445 48
207 532 23
207 590 0
207 697 27
207 717 7
207 725 16
207 738 34
207 758 22
207 836 2
207 841 11
208 50 38
208 95 29
208 235 32
208 253 30
208 426 6
208 441 27
208 492 41
208 493 5
208 503 25
208 735 34
208 785 24
208 831 6
208 883 40
208 922 27
209 59 43
209 80 36
209 112 0
209 177 1
209 214 39
209 228 38
209 245 25
209 289 19
209 400 29
209 452 8
209 457 25
209 489 50
209 556 35
209 622 50
209 841 19
209 965 2
210 243 8
210 258 30
210 332 8
210 478 34
210 551 43
210 596 12
210 626 12
210 650 17
210 804 47
210 807 5
210 890 15
210 993 0
211 9 37
211 184 0
211 411 24
211 572 16
211 657 23
211 820 17
211 847 36
212 108 11
212 114 30
212 162 50
212 229 37
212 244 16
212 440 14
212 495 40
212 562 31
212 563 23
212 625 48
212 645 3
212 781 11
212 932 43
213 190 1
213 261 17
213 287 2
213 406 29
213 472 10
213 501 41
213 609 29
213 616 43
213 665 26
213 843 24
213 926 37
213 947 47
213 977 36
214 48 40
214 65 9
214 467 49
214 809 48
215 44 49
215 144 2
215 160 2
215 684 3
215 700 23
215 794 28
215 902 8
216 128 34
216 183 2
216 293 34
216 585 22
216 609 0
216 653 39
216 921 0
217 21 2
217 26 17
217 27 16
217 92 13
217 110 24
217 199 14
217 214 29
217 533 12
218 4 8
218 74 41
218 76 46
218 121 27
218 278 20
218 394 49
218 433 50
218 457 1
218 462 29
218 502 24
218 593 32
218 756 19
218 781 11
218 795 13
218 960 2
219 56 27
219 96 21
219 112 45
219 245 15
219 360 11
219 491 49
219 570 24
219 572 11
219 600 12
219 685 42
219 690 5
219 709 36
219 878 11
220 80 33
220 166 32
220 318 32
220 322 7
220 396 5
220 549 22
220 632 1
220 670 19
220 738 18
220 983 41
220 987 10
221 30 48
221 138 9
221 238 25
221 242 42
221 398 50
221 745 24
221 752 11
222 47 20
222 236 42
222 269 38
222 388 38
222 449 6
222 502 14
222 978 9
223 131 7
223 616 2
223 737 11
223 777 35
223 830 26
223 906 14
223 951 34
223 987 15
223 993 20
224 65 39
224 75 2
224 189 0
224 257 39
224 379 7
224 512 33
224 513 16
224 533 21
224 575 7
224 719 12
224 796 40
224 799 7
224 949 25
225 107 3
225 360 18
225 373 20
225 453 46
225 533 7
225 706 47
225 951 8
226 53 33
226 632 32
226 785 30
226 835 42
226 882 23
226 989 16
227 57 2
227 267 9
227 346 37
227 428 39
227 438 49
227 472 0
227 543 33
227 598 7
227 753 48
227 878 23
227 936 29
228 9 44
228 404 4
228 520 27
228 576 33
228 773 2
228 845 40
228 857 40
229 63 24
229 157 11
229 181 42
229 416 38
229 482 14
229 679 14
229 741 46
229 818 29
229 909 38
230 150 34
230 379 46
230 394 1
230 630 41
230 650 45
230 739 48
230 799 19
230 863 36
230 905 45
230 956 1
231 83 31
231 183 9
231 206 40
231 404 18
231 617 2
