10000 49980
8714 6546
64 8049 0
64 8308 50
64 9539 26
65 864 22
65 964 45
66 2726 24
66 3471 31
66 6535 2
66 7513 21
66 8647 9
67 2320 17
67 3584 11
67 3830 9
67 4946 17
67 5355 34
67 6859 50
67 8078 5
68 4820 30
68 4830 30
68 4992 44
68 7492 16
69 1613 9
69 2542 41
69 5819 46
69 6825 38
69 7175 36
69 8077 14
70 2248 43
70 5531 32
70 8321 29
71 345 20
71 2286 21
71 4067 46
71 7010 24
71 9059 48
71 9516 49
72 740 36
72 806 23
72 1406 35
72 1509 50
72 1638 13
72 1982 33
72 5298 19
72 9128 19
73 1340 22
73 3076 46
73 3272 23
73 4042 16
73 5580 19
73 6887 20
73 6944 21
74 996 21
74 1536 11
74 3260 4
74 4651 31
74 8453 22
74 9378 25
74 9922 26
75 3013 24
75 3211 23
75 7863 7
76 3720 18
76 4986 21
76 8501 24
76 9902 4
77 1761 17
77 5608 30
77 9806 26
78 1111 4
78 1728 32
78 9586 42
79 2085 14
79 2109 2
79 3428 48
79 5779 13
79 6035 0
79 7697 16
80 416 36
80 599 22
80 2396 36
80 3902 38
80 5379 5
80 5384 44
80 5618 29
80 6165 48
80 7615 40
80 8914 32
80 9973 19
81 1627 48
81 1630 43
81 4370 48
81 4504 1
81 9287 20
81 9663 9
82 1360 14
82 2221 20
82 2513 36
82 2743 2
82 2956 15
82 2964 46
82 4586 36
82 7101 4
82 7194 44
82 9185 10
83 2334 17
83 2515 33
83 2757 37
84 881 0
84 2118 43
84 2454 47
84 4390 46
84 5260 27
84 9917 19
85 3568 47
85 6624 35
85 7217 24
85 7692 7
85 8187 49
85 9935 24
86 792 38
86 3397 1
86 3834 23
86 4618 27
86 6990 42
87 423 24
87 2763 38
87 4141 45
87 6540 8
87 6873 16
88 9675 4
89 121 48
89 314 35
89 1837 23
90 6169 37
90 8764 29
90 9589 15
91 644 11
91 5383 35
92 2045 10
92 2462 48
92 2779 31
92 3250 35
92 6508 46
92 9484 0
93 2503 18
93 5782 10
94 1696 21
94 1708 37
94 1928 13
94 5285 18
94 7512 47
94 8448 21
94 8470 4
94 8616 3
94 9136 24
95 3104 50
95 4536 11
95 4734 29
95 5528 10
95 6435 50
95 7675 28
95 7930 15
96 234 3
96 1998 21
96 3064 12
96 4000 33
96 7053 20
96 8904 12
97 2060 45
97 2683 44
97 3576 23
97 6348 6
98 1983 33
98 4089 10
98 6427 35
98 8020 35
98 9232 28
99 152 22
99 5876 18
99 6404 24
100 12 18
100 2425 49
100 8965 17
101 2338 42
101 3649 20
101 4253 49
101 4716 11
101 5366 5
101 7116 10
101 9871 33
102 1249 1
102 2996 23
102 3221 48
102 3917 2
102 4880 29
102 6570 32
102 8311 2
102 8485 15
103 912 37
103 2637 30
103 3863 41
103 4080 20
103 8976 8
104 3813 24
104 4094 34
104 6280 11
104 6579 28
104 8307 31
105 2088 8
105 4625 6
105 6947 47
105 8929 14
106 819 25
106 2452 35
106 2937 13
106 6908 40
107 2963 10
107 5223 9
107 5889 14
107 6099 9
107 6905 31
107 8049 34
107 9265 38
108 1510 34
108 2312 16
108 5582 29
108 7551 25
108 7842 34
108 9120 9
108 9529 27
109 1261 26
109 1932 39
109 3446 24
109 3989 40
109 4336 13
109 4533 38
109 6669 24
109 9686 46
109 9780 46
110 566 45
110 2926 16
110 5389 42
111 1194 50
111 1406 38
111 2816 7
111 9422 18
112 905 23
112 1802 34
112 4415 9
112 5419 43
112 5761 46
112 6501 32
112 8292 7
112 9032 0
113 1936 19
113 2520 44
113 6849 29
113 8580 17
113 8839 47
113 8875 12
113 9445 25
113 9531 8
114 1117 42
114 2273 25
114 2928 31
114 3070 36
114 5218 33
114 6742 16
114 7364 20
114 8698 18
115 383 49
115 1987 12
115 5365 7
115 6483 11
115 6569 5
115 8187 12
115 8304 7
116 1078 21
116 1240 10
116 1383 28
116 2005 26
116 2410 33
116 2500 28
116 3644 31
116 3880 28
116 7193 20
116 8777 26
116 8796 44
117 1260 41
117 2097 9
117 2361 3
117 3509 14
117 4806 28
117 5764 48
118 1 38
118 3536 42
118 3633 43
118 6337 10
119 464 0
119 1548 25
119 3159 43
119 7259 44
119 8752 7
119 9993 11
120 98 47
120 2969 28
121 761 1
121 807 1
121 2734 12
121 2881 42
121 8850 16
121 8994 19
122 1572 38
122 2084 18
122 3223 49
122 4934 15
122 6017 4
122 7489 21
122 8484 32
122 8983 48
122 9501 47
122 9563 5
123 5809 25
123 9803 36
123 9837 43
124 933 20
124 3114 21
124 7510 27
124 7699 27
124 8176 11
124 8610 15
125 3042 4
125 3565 12
125 6604 6
125 7446 7
125 9727 41
126 4709 34
126 6007 3
126 8167 13
126 8234 36
126 9530 7
127 606 49
127 2025 27
127 2602 5
127 3380 29
128 1427 32
128 1428 40
128 2680 9
128 4015 35
128 7804 38
128 8384 4
129 680 19
129 867 8
129 8398 29
130 1957 14
130 1985 1
130 3009 42
130 6160 0
130 8302 10
130 9261 18
131 79 20
131 8436 8
132 2238 15
132 9653 34
132 9818 34
133 4764 31
133 4811 12
133 5711 7
133 6411 14
133 7198 8
133 7340 33
133 7433 40
133 8487 3
133 9907 22
134 389 43
134 510 39
134 4620 21
134 6001 19
134 6520 41
135 8249 26
136 34 46
136 2568 17
136 4383 21
136 4940 42
136 7709 5
136 8814 33
137 2222 17
137 2782 15
137 2786 20
137 3501 1
137 4303 10
137 7921 3
137 8446 37
138 914 50
138 1384 23
138 1941 16
138 5993 20
138 6886 9
138 7581 39
138 9580 43
139 3076 10
139 4335 13
139 7772 39
140 2336 34
140 2489 29
140 6259 35
140 6691 36
140 9471 8
141 986 35
141 1498 9
141 1903 23
141 2667 29
141 6152 50
142 799 43
142 3175 9
142 5140 47
142 7053 27
142 9736 44
143 6141 9
143 8717 35
143 9936 1
144 442 42
144 1431 48
144 8695 15
144 8904 30
144 9236 50
145 1827 9
145 3007 7
145 6669 26
145 6792 12
145 8396 22
145 9652 12
146 2475 30
146 2734 49
146 4926 8
146 6098 21
146 7105 6
146 8106 46
146 9786 11
147 6171 25
147 6396 9
147 6461 8
147 6944 40
147 7336 12
147 8127 49
147 8567 41
148 249 22
148 5800 37
148 6232 25
149 2841 1
149 3450 10
149 9942 28
150 1250 12
150 7521 48
150 8993 32
150 9798 35
151 90 37
151 4884 39
151 4889 49
151 6049 14
151 8129 37
151 8334 39
151 9428 24
152 3949 4
152 4601 46
152 8355 14
152 9103 15
152 9734 42
153 352 40
153 1777 32
153 1801 30
153 4680 33
153 8575 3
153 8645 36
153 8764 5
154 883 24
154 2975 46
154 3645 11
154 5988 8
154 7822 1
154 8033 4
155 741 27
155 4287 47
155 4308 41
155 5593 40
155 6584 10
156 648 36
156 1975 28
156 3952 20
156 6405 17
157 2225 18
157 2586 2
157 3440 31
157 7418 23
157 9667 30
158 616 14
158 4523 35
158 6681 23
158 7381 40
159 1880 42
159 1937 49
159 2217 9
159 8411 29
159 8782 44
159 9392 20
160 2082 15
160 2084 7
160 2492 8
160 4554 8
160 5767 15
160 6983 17
160 7216 16
160 7780 9
161 6304 20
161 9112 19
162 1914 33
162 4868 19
162 6373 4
163 274 31
163 1150 7
163 2838 28
163 5503 34
164 1996 24
164 3999 15
164 6366 27
164 6837 8
164 6941 21
165 941 34
165 4579 25
165 6633 49
165 7898 14
166 4142 29
166 7189 8
166 7441 26
166 7984 41
167 486 29
167 1885 33
167 3506 42
167 4189 17
167 5617 5
168 9610 15
169 1017 38
169 2306 12
169 2333 11
169 2433 19
169 2455 11
169 3071 29
169 3587 10
169 4926 39
169 5079 21
170 2418 30
170 3077 5
170 5052 50
170 7985 11
170 9969 5
171 1648 26
171 4229 42
171 7060 32
171 8033 27
171 9010 47
171 9203 45
172 489 18
172 2946 26
172 6719 11
173 8893 38
174 1234 44
174 1840 48
174 3893 15
174 4826 19
174 7406 9
174 9294 29
175 1752 11
175 6108 7
175 6252 30
175 6733 12
175 8928 14
176 3062 12
176 3985 42
176 5353 2
176 7157 15
176 7425 24
176 8816 3
176 8823 19
176 9755 1
177 441 27
177 984 7
177 3680 48
177 7317 0
177 7425 41
178 1698 5
178 2160 24
178 7196 36
179 422 8
179 501 10
179 2991 8
179 3886 50
179 4615 45
179 5104 8
179 7571 1
179 7787 0
180 2370 48
180 3447 26
180 3553 12
180 5328 29
180 6307 21
181 5294 33
181 5665 25
181 5819 9
181 6196 41
181 8888 41
181 9463 31
182 767 47
182 2264 6
182 5335 46
182 6254 38
182 9485 22
182 9622 34
183 964 49
183 2183 7
183 3202 28
183 3620 15
183 4774 7
184 414 30
184 1267 6
184 1591 29
184 2297 33
184 5849 29
185 5406 45
185 5512 6
185 7222 50
185 8173 23
186 4053 33
186 4266 9
186 4507 31
187 239 21
187 1636 10
187 7210 50
187 7554 40
188 282 34
188 1109 29
188 2380 5
188 2629 26
188 3327 6
188 4167 24
188 7538 23
188 7677 1
189 375 46
189 462 41
189 1873 30
189 6984 13
190 156 40
190 3611 8
190 4488 35
190 4941 21
190 6649 0
190 7151 23
190 7474 30
190 7679 3
191 3585 18
191 5244 2
191 8427 6
191 8780 30
192 229 35
192 6117 15
192 6407 40
192 6498 29
192 9657 21
193 1568 2
193 6062 38
193 9369 15
194 2903 50
194 3972 14
194 5658 45
194 6666 33
194 9013 44
194 9435 8
194 9469 49
195 5001 42
195 5452 28
195 9056 26
196 327 23
196 372 45
196 1852 31
196 1993 22
196 7134 15
197 1781 44
197 3617 24
197 8796 14
198 1404 2
198 1620 6
198 2052 34
198 3682 13
198 4662 2
198 4859 8
198 7524 13
198 9989 19
199 926 49
199 1173 26
199 6568 6
199 7598 4
199 8654 40
200 3207 50
200 3564 23
200 4888 31
200 7784 36
200 8198 36
200 8297 3
200 9089 15
201 27 42
201 882 42
201 6329 2
201 6987 48
201 7971 1
201 7977 25
201 8521 40
201 8545 37
202 379 24
202 1049 44
202 3255 34
202 4810 45
202 8013 28
202 8367 33
202 8613 29
203 3419 15
203 3687 20
203 3887 11
203 4281 45
203 4289 36
203 4541 35
203 5742 44
203 6070 46
204 894 42
204 6183 37
204 6346 4
204 8152 22
204 8439 5
204 8466 30
205 3619 20
205 5806 16
205 8109 42
205 8878 42
206 4134 42
206 5366 3
206 6822 15
206 6857 36
206 7515 33
206 7707 25
207 2603 42
207 4946 23
207 5106 35
207 7531 45
208 2001 49
208 2375 11
209 418 42
209 1143 42
209 2042 41
209 4905 1
209 6438 48
210 3538 39
210 3800 15
211 852 13
211 3091 40
211 6949 17
211 6985 10
211 7987 36
212 1775 31
212 3931 13
212 7382 31
212 8744 44
213 1145 39
213 5454 15
213 7273 39
214 1805 16
214 2249 10
214 2291 47
214 2293 7
214 2916 26
214 3451 20
214 5198 18
215 8946 11
216 148 23
216 464 7
216 1126 16
216 1446 41
216 7238 29
217 1895 27
217 4511 39
217 5984 35
217 7571 7
218 2830 41
218 3862 48
218 4143 27
218 5835 25
219 1882 40
219 2483 18
219 3119 22
219 3721 35
219 6950 14
219 8831 18
219 9862 10
220 8230 26
220 8498 24
220 8530 17
220 9868 21
221 2473 8
221 3860 19
221 7569 39
222 392 14
222 7812 50
222 8292 10
222 8860 16
223 557 1
223 1290 5
223 6676 31
223 7744 37
223 9608 41
224 1829 3
224 2476 28
224 2617 43
224 2830 0
224 4677 15
224 6024 38
224 6491 44
224 8917 13
225 14 21
225 947 8
225 959 41
225 2203 39
225 3407 41
225 4069 36
225 4390 6
225 5431 20
225 5983 32
225 8084 0
225 8130 15
226 1142 16
226 6629 11
226 9162 50
226 9413 33
226 9705 11
227 4715 32
227 7089 20
227 8591 11
227 9402 40
228 371 11
228 3300 43
228 4551 44
228 6405 30
228 7233 25
228 8558 44
229 120 22
229 2794 43
229 4818 43
229 7729 17
230 1005 32
230 2489 34
230 3350 33
230 7833 37
230 8227 50
230 9450 35
231 3612 29
231 3648 30
231 3760 34
231 4181 2
231 6370 47
231 6941 30
232 510 21
232 2870 18
232 7322 2
232 8405 25
232 9601 7
233 1314 35
233 1815 38
233 2021 11
233 7167 42
233 8777 36
234 9707 26
235 1923 42
235 2271 10
235 3203 23
235 7916 42
236 380 1
236 2214 0
236 7611 23
236 9703 45
237 2640 13
238 427 42
238 3281 17
238 7853 15
238 9096 40
239 2639 46
239 4161 22
239 4320 11
239 4579 40
239 6154 48
239 7303 21
239 9069 44
240 1465 5
240 3339 7
240 6005 38
240 9287 45
241 3650 15
241 4984 20
241 5010 38
241 5111 25
241 6755 24
241 7817 10
241 8529 13
242 4127 27
242 5640 22
242 5679 12
243 1232 43
243 3682 31
243 3918 48
243 5399 50
243 7792 32
243 8529 50
243 9414 15
244 1914 19
244 2504 15
244 3231 39
244 9915 19
245 2710 36
245 2916 8
246 1763 29
246 4868 8
246 8050 0
247 1816 18
247 2531 50
247 3979 33
247 4001 16
247 4116 38
247 4640 40
247 6304 23
248 1009 5
248 6320 8
249 629 32
249 4551 1
249 4695 29
249 6498 50
249 7704 35
249 7963 42
249 9977 0
250 150 24
250 1602 40
250 2072 46
250 2499 32
251 937 45
251 2591 17
251 2681 20
251 4024 40
251 6051 40
251 6937 13
251 9882 0
252 1627 37
252 1893 12
252 3821 39
252 8720 3
253 1347 32
253 2377 18
253 3804 3
253 5560 3
253 9155 32
253 9873 28
254 1119 15
254 1370 13
254 4743 22
254 6541 24
254 7255 35
254 7477 47
255 4022 35
256 1133 40
256 1567 13
256 2938 34
256 3224 5
256 6738 20
256 7007 41
256 7527 37
256 7857 5
256 8117 24
256 8422 44
256 8509 22
256 8685 36
256 9951 29
257 1684 37
257 1896 33
257 3151 16
257 5957 0
257 6623 43
258 402 40
258 4929 10
258 6945 37
258 6967 42
258 9206 24
258 9698 18
259 6922 13
259 9977 49
260 1267 50
260 4818 22
260 5299 37
260 9318 37
261 1145 18
261 1684 6
261 3916 44
261 4071 31
261 4824 41
261 6100 7
262 276 2
262 4771 48
262 7035 3
262 9225 0
263 668 1
263 1688 16
263 3606 17
263 3833 36
263 4921 42
263 8318 20
263 8988 31
264 4126 11
264 4337 49
264 4955 11
264 6973 1
264 7674 29
264 9959 6
265 1872 38
265 2136 42
265 8490 1
266 4054 13
266 6233 30
266 8369 37
266 9550 47
267 2156 42
267 4173 26
267 4185 45
267 5699 49
267 9240 36
267 9394 2
268 195 11
268 584 40
268 887 43
268 2461 28
268 7518 30
268 8763 13
268 9208 1
269 787 30
269 3657 8
269 5392 20
269 6811 35
269 7158 8
269 7528 37
269 8121 29
270 2085 47
270 4156 3
270 7293 24
271 1435 27
271 3944 0
271 4925 11
271 5648 49
271 7219 25
272 747 37
272 2542 34
272 2796 26
272 3550 45
272 6293 22
272 7508 42
272 8704 49
273 288 9
273 2541 29
273 2908 47
273 6769 9
274 5573 19
274 8429 49
274 8625 27
274 9770 44
275 3127 12
275 6106 20
275 6562 26
276 495 11
276 5359 1
276 6859 37
277 1072 15
277 1339 26
277 2113 45
277 6341 19
277 8828 36
278 2466 9
278 2735 20
278 3979 49
278 5779 0
278 8380 13
278 9369 4
278 9871 33
279 290 37
279 1046 41
279 4604 32
279 4836 38
280 1387 32
280 3987 14
280 9307 32
280 9459 6
281 131 15
281 751 10
281 1403 38
281 3068 8
281 3187 2
281 3498 9
281 8384 3
282 8380 6
282 9981 2
283 1903 13
283 2125 40
283 5778 21
283 6175 17
284 3190 35
285 3160 50
285 4006 12
285 4133 9
285 5524 0
285 6517 43
285 7777 11
285 8060 15
286 1164 5
286 1877 24
286 3189 37
286 3641 0
286 5521 26
286 5998 12
286 6812 30
286 6869 50
286 8473 3
286 8520 44
287 36 6
287 5078 15
287 5704 6
287 5960 32
287 8624 21
288 283 29
288 869 45
288 5454 16
288 5876 47
288 6587 8
288 7437 32
289 2747 37
289 2916 26
289 4088 26
289 6151 17
289 6706 32
290 4333 21
290 5791 40
290 7553 15
290 8218 14
290 8375 50
291 4818 15
291 6662 24
291 7034 43
291 7298 7
291 9353 8
291 9730 12
292 814 16
292 1643 50
292 1826 27
292 4269 45
292 4479 40
292 6793 25
292 8874 8
293 634 28
293 853 50
293 1445 31
293 1668 30
293 2198 36
293 2226 32
293 4341 31
293 6337 46
293 8321 36
293 8924 6
293 8979 29
294 2198 14
294 2741 49
294 3839 41
294 4781 39
294 6267 4
294 7193 45
294 9273 0
295 4258 42
295 4883 29
295 7090 8
295 9307 18
295 9357 44
296 962 13
296 2111 16
296 5319 37
296 5841 8
296 8172 47
297 716 20
297 1279 13
297 4566 1
297 7215 9
297 8299 49
298 7095 4
299 277 9
299 1813 2
299 4625 50
299 5697 50
299 7034 49
299 9702 3
300 1161 16
300 4463 1
300 9389 38
301 516 34
301 879 17
301 2000 12
301 2019 0
301 6583 47
301 8348 21
301 9548 43
302 603 38
302 1320 27
302 3490 24
302 3677 36
302 4343 33
302 4581 35
302 5298 29
302 5789 1
302 7364 17
302 7375 36
302 9060 42
303 641 25
303 977 18
303 3373 22
303 6414 31
304 1140 3
304 1486 29
304 1551 25
304 4182 41
304 4743 26
304 9556 46
305 5280 24
305 6857 9
305 7251 37
305 9510 21
306 1980 45
306 2584 33
306 5995 33
306 6232 48
306 9572 13
306 9755 13
307 3697 41
307 7265 50
307 8026 38
307 9095 28
308 2408 46
308 2470 39
308 3024 4
308 4404 13
308 5728 5
308 7015 42
308 8270 49
308 8275 25
308 9727 10
309 435 10
309 793 42
309 3278 14
309 3596 19
309 4643 14
309 5490 27
309 8470 8
309 9729 46
310 621 28
310 8830 32
311 2644 20
311 3499 5
311 6964 16
311 8038 9
311 8370 28
311 8573 7
312 4105 35
312 4805 5
312 5485 34
312 6641 27
312 8207 16
313 1944 3
313 2487 20
313 6473 31
313 6883 15
313 7666 35
313 9068 10
314 929 40
314 2271 11
314 3469 47
314 3643 18
314 3913 46
314 6517 24
314 7873 24
315 1140 23
315 3676 24
315 3761 33
315 6365 30
316 2685 24
316 4075 48
316 5307 11
316 7033 8
316 7244 13
316 7254 44
317 2992 43
317 5818 30
317 5856 11
317 7174 12
317 8671 46
317 9669 7
318 2331 37
318 3409 32
318 6070 17
318 8467 24
319 259 27
319 301 3
319 379 48
319 399 50
319 1561 7
319 6687 40
319 7455 8
319 8850 40
319 9118 48
320 108 31
320 134 1
320 355 17
320 3701 46
320 4507 43
320 6464 45
321 1021 44
321 1225 45
321 2181 24
321 5164 20
321 5499 34
321 8200 17
321 9372 14
322 1512 14
322 2585 7
322 5295 32
322 5957 47
322 6073 23
322 6124 27
322 6505 50
322 7058 32
322 7507 49
322 9999 40
323 2919 39
323 6810 38
323 7868 10
323 8546 29
323 9296 38
324 327 40
324 2139 26
324 3694 36
324 4110 18
324 5385 16
324 7658 10
325 54 22
325 2546 45
325 3851 21
325 4070 33
325 6341 28
326 224 16
326 542 10
326 685 43
326 2730 46
326 3234 22
326 4651 50
326 6353 29
326 6454 50
326 7979 48
326 8973 8
327 294 30
327 854 31
327 2511 21
327 9095 18
327 9423 41
328 1171 1
328 2016 24
328 6906 36
328 7645 2
329 65 11
329 145 44
329 1050 39
329 4798 8
329 4957 30
330 2538 15
330 3778 17
330 4904 49
330 7463 6
331 1236 33
331 4845 48
331 9786 20
332 4704 2
332 4834 48
333 4683 14
333 9985 0
334 261 13
334 2268 37
334 3375 48
334 6538 38
334 7515 14
335 670 37
335 722 49
335 2148 45
335 2814 20
335 4025 22
335 4323 28
335 5990 43
335 6622 43
335 7335 18
335 9255 1
336 2222 14
336 2888 22
336 3243 36
336 6016 38
336 6986 28
336 9119 47
336 9707 18
337 3341 17
337 8058 26
338 2220 15
338 3027 12
338 4251 29
338 5068 8
338 5380 27
338 5955 17
338 9721 49
339 800 7
339 7076 35
339 8142 17
339 9553 21
340 54 11
340 603 8
340 2023 45
340 6817 23
340 6860 43
341 1142 9
341 6435 29
341 7776 23
341 8118 48
341 8897 50
342 1772 14
342 2006 47
342 2834 41
342 3593 17
342 6091 7
342 8249 6
342 8256 16
342 8259 6
342 8787 46
342 9092 3
342 9876 23
343 809 6
343 4122 5
343 5606 39
343 9905 15
344 2015 27
344 3170 24
344 5123 20
344 6174 35
344 8848 0
345 1338 35
345 3317 0
345 4562 12
345 4988 14
345 6279 8
345 7446 18
346 1083 47
346 4485 24
346 4788 4
346 6288 29
346 9852 13
347 408 43
347 1753 1
347 5235 41
347 5867 13
347 6529 8
347 8673 30
347 9796 41
348 2272 45
348 2277 10
348 6291 22
348 6466 8
348 9945 44
349 1448 2
349 4272 37
349 5348 26
349 6211 31
349 6349 45
350 5687 45
350 5688 29
350 6808 0
351 2828 43
351 5720 38
351 8008 37
352 6549 11
353 186 24
353 582 25
353 654 19
353 2982 11
353 9738 39
354 1117 39
354 1758 16
354 1900 41
354 8337 24
354 8531 19
354 9892 24
355 368 47
355 2011 4
355 6426 7
356 4304 24
356 4570 16
356 5270 1
356 5803 26
356 6280 50
356 7047 6
356 7834 21
357 4736 28
357 4766 18
357 9539 49
357 9576 25
358 1739 30
358 4040 3
358 6329 50
358 9413 22
359 2659 39
359 9934 33
360 823 34
360 5708 48
360 9513 2
361 82 22
361 266 14
361 427 42
361 2153 39
361 3229 16
361 4205 7
361 4368 2
361 4478 44
361 7937 7
361 9576 44
362 389 33
362 1734 38
362 2253 50
362 4085 46
362 6733 19
363 1901 6
363 6903 1
363 7428 13
363 8778 37
364 2071 43
364 5500 40
364 5749 13
364 8366 1
365 1490 23
365 2649 40
365 2692 4
365 3212 9
365 5321 5
365 8412 35
366 2580 17
366 8653 29
367 824 10
367 4459 46
367 6955 31
367 7362 16
367 9324 19
367 9755 9
368 1800 15
368 2156 37
368 5240 41
368 6227 20
371 33 48
371 4718 38
371 5744 14
371 7766 48
371 9289 15
372 483 12
372 2923 16
372 7505 23
372 8151 49
372 9369 18
373 98 10
373 5256 25
373 7289 2
374 2232 3
374 2464 17
374 8068 25
375 1350 36
375 1596 40
375 1598 39
375 2631 19
375 3027 48
375 4465 46
375 4880 14
375 7806 36
375 9672 35
376 1061 0
376 3364 32
376 4267 18
376 4330 29
376 5555 22
376 8261 39
377 1744 2
377 4750 31
377 8473 22
377 9151 40
378 368 42
378 7272 23
378 7646 2
378 8044 47
378 9157 3
379 2329 49
379 5121 1
379 9180 23
379 9543 10
379 9936 28
380 6630 13
380 9466 15
381 1892 29
381 2180 31
381 2608 30
381 5196 45
381 7679 29
382 2367 45
382 2568 20
382 6261 21
382 8041 21
382 8921 6
382 9028 1
383 359 6
383 3717 36
383 4041 29
383 6380 45
383 7512 13
383 9958 30
384 267 19
384 3868 45
384 9039 25
385 3462 48
385 5349 8
386 2819 11
386 6714 39
386 7907 28
386 9360 25
387 3902 42
387 5226 28
387 5468 3
387 5613 16
387 8770 2
387 9099 31
388 1918 43
388 7195 36
388 8790 23
389 358 5
389 3269 31
389 7359 47
390 988 15
390 1698 26
390 3577 20
390 4423 36
390 8392 49
390 8428 38
391 1134 39
391 5748 25
391 7887 24
391 9381 27
392 144 10
392 5201 38
392 6297 45
392 6549 39
392 7054 1
393 280 24
393 646 25
393 1088 42
393 2130 4
393 2297 38
393 3689 9
393 4822 14
393 5680 7
394 947 39
394 3844 22
394 6325 11
395 170 10
395 678 25
395 3841 5
395 6415 36
395 7109 5
395 7234 18
395 8155 26
395 9993 9
396 1678 43
397 748 24
397 4271 30
397 4789 22
397 6344 14
397 7647 45
397 9143 4
398 1259 46
398 1503 37
398 2513 39
398 3410 45
398 9891 12
399 467 34
399 1646 2
399 2185 27
399 2468 9
400 4415 32
400 4852 9
400 5209 33
400 5301 34
400 6441 16
400 7463 20
401 121 15
401 636 8
401 3231 18
401 4932 25
401 5005 12
401 5155 40
401 8871 37
402 3153 27
402 3247 27
402 3663 13
402 3682 3
402 4928 29
402 6157 15
402 8225 11
402 9153 35
403 2344 36
403 2533 18
403 2689 44
403 2772 11
403 2942 2
403 5827 29
403 6893 5
