501 2480
297 50
88 186 3
88 326 21
88 415 47
89 88 12
89 156 27
89 271 47
89 311 4
90 104 33
90 163 26
90 406 41
90 430 37
91 88 41
91 478 8
92 161 23
92 271 8
92 310 9
93 83 41
93 183 34
93 340 21
93 417 2
94 6 24
94 148 6
94 311 13
95 26 39
95 434 2
95 484 34
96 256 23
97 186 20
97 499 6
98 155 16
98 196 33
98 344 24
99 21 4
99 55 47
99 293 50
100 122 28
100 273 45
100 395 40
100 413 10
101 178 25
101 265 24
101 349 3
101 453 19
102 55 45
102 346 2
102 447 17
102 498 37
103 134 10
103 193 2
103 337 28
103 339 37
103 357 18
103 369 13
103 457 16
104 2 18
104 97 42
104 304 49
104 343 1
104 472 9
105 64 11
105 74 26
105 183 38
105 207 39
105 208 0
105 249 28
105 372 22
105 414 46
106 24 32
106 95 17
106 158 3
106 212 0
106 399 17
106 486 12
107 40 15
107 54 24
107 69 12
107 222 31
107 311 27
107 366 4
107 416 12
107 462 49
108 107 4
108 257 28
108 309 41
109 222 22
109 292 37
109 426 9
109 483 7
110 119 25
110 141 26
110 245 9
110 273 24
110 387 46
110 486 32
111 77 6
111 122 15
111 129 45
111 136 21
111 207 22
111 279 3
111 286 13
111 344 6
111 351 12
111 418 36
112 130 36
112 171 47
112 263 14
112 441 22
112 474 36
113 119 16
113 310 41
113 345 5
114 191 33
114 200 47
114 500 47
115 118 30
115 275 1
115 308 16
115 444 18
116 497 7
117 377 50
117 424 1
118 80 16
118 88 10
118 103 24
118 137 1
118 173 14
118 242 30
118 249 32
118 269 8
118 335 29
118 496 39
119 9 36
119 84 35
119 142 44
119 181 18
119 267 1
119 322 41
119 344 27
119 465 45
120 55 38
120 189 40
120 236 5
120 373 42
121 14 6
121 188 11
121 193 26
121 342 5
121 455 39
122 303 10
122 383 19
122 473 42
123 2 27
123 169 11
123 216 13
123 238 14
123 310 37
123 387 16
124 45 22
124 401 40
124 408 24
125 106 44
125 131 30
125 296 24
125 351 25
126 64 0
126 115 47
126 149 46
126 337 35
126 353 23
126 446 37
127 145 4
127 185 18
127 348 34
128 6 37
128 223 43
128 254 45
128 378 50
128 446 14
128 478 48
129 127 34
129 449 25
130 24 4
130 51 11
130 202 28
130 423 39
130 426 23
131 29 16
131 312 26
131 350 16
132 179 8
132 198 4
132 199 16
132 299 21
132 318 35
132 330 35
132 342 10
132 363 15
132 398 38
132 433 34
133 17 49
133 50 34
133 92 13
133 148 36
133 183 49
133 296 39
133 359 40
133 438 33
133 496 42
134 253 13
134 268 16
134 355 42
134 367 28
135 107 4
135 322 50
136 189 6
136 343 2
136 458 22
136 460 46
137 106 0
137 217 24
137 327 25
137 352 22
138 135 42
138 195 21
138 346 31
139 0 48
139 28 14
139 114 3
139 184 47
139 390 19
140 207 42
140 219 37
140 330 46
140 471 15
140 486 3
141 24 16
141 69 24
141 135 45
141 203 30
141 230 19
141 266 50
141 275 47
141 389 47
141 431 42
142 267 27
143 21 43
143 121 19
143 156 37
143 178 42
143 236 44
143 323 31
143 351 13
143 416 31
143 418 0
143 471 29
144 64 10
144 282 32
144 295 36
144 351 47
145 166 41
145 200 6
145 203 42
145 297 15
145 374 35
145 460 17
145 496 7
146 121 1
146 164 34
146 214 4
146 251 1
147 69 43
147 250 17
147 315 0
147 341 30
147 375 22
147 467 15
148 120 10
148 204 9
148 282 31
148 297 11
148 328 49
148 354 10
148 368 37
149 15 26
149 92 17
149 453 4
150 129 25
150 157 30
150 159 17
150 176 16
150 186 46
150 230 22
150 266 10
150 360 21
150 368 37
150 369 7
150 465 14
151 217 38
151 229 13
151 291 50
151 308 31
151 370 18
151 406 46
151 462 21
152 13 8
152 18 4
152 207 1
152 233 8
152 259 14
153 184 49
153 200 28
154 30 35
154 51 9
154 225 47
154 264 27
154 409 50
154 458 42
155 46 0
155 241 6
155 350 45
155 395 5
155 409 19
155 483 40
155 487 36
156 44 25
156 256 6
156 421 44
156 442 14
157 2 15
157 133 21
157 161 3
157 299 9
157 302 17
157 377 28
157 474 34
158 27 15
158 68 40
158 284 19
158 344 31
159 294 45
159 303 30
159 342 44
159 420 40
159 444 49
160 187 50
160 207 9
160 253 50
160 312 7
160 335 7
161 1 14
161 9 30
161 278 1
161 280 22
161 456 3
162 88 38
162 114 28
162 164 13
162 204 36
162 377 4
163 44 44
163 47 50
163 111 23
163 137 35
163 156 2
163 222 8
163 238 29
163 334 1
163 373 0
163 419 25
163 479 9
164 163 5
164 330 23
164 349 10
164 356 20
164 498 3
165 186 42
165 328 9
165 417 42
165 433 8
166 50 37
166 91 23
166 281 17
166 474 27
166 485 12
167 16 15
167 152 32
167 168 34
167 242 4
167 360 12
167 412 22
167 486 47
168 27 8
168 123 38
168 215 31
168 223 46
168 327 34
168 412 24
168 488 13
169 144 30
169 258 40
169 281 18
169 471 25
169 489 25
169 493 41
170 8 1
170 158 12
170 219 20
170 228 50
170 242 34
170 324 25
170 389 34
170 410 48
170 485 26
171 4 45
171 34 18
171 59 29
171 103 32
171 288 8
171 464 15
173 111 42
173 220 10
173 387 24
174 33 28
174 98 4
174 107 1
174 185 0
174 331 14
174 406 26
175 218 37
175 247 27
175 340 8
175 413 29
176 66 44
176 110 26
176 166 37
176 169 36
176 183 1
176 291 10
176 311 9
176 474 4
177 9 9
177 55 7
177 118 5
177 159 33
177 213 16
177 268 0
177 326 33
177 471 20
177 496 50
178 238 37
178 344 39
178 388 6
178 498 48
179 16 17
179 43 1
179 103 3
179 170 25
179 181 40
179 245 37
179 382 11
180 183 34
180 291 10
180 438 21
181 197 48
181 227 45
181 335 8
181 360 47
182 10 8
182 103 8
182 125 37
182 413 28
182 416 13
183 44 47
183 370 38
183 374 48
183 388 16
183 479 50
184 16 26
184 167 4
184 258 50
184 322 0
184 395 41
184 404 14
184 455 33
184 479 43
185 5 0
185 98 12
185 144 23
185 238 31
185 336 8
185 340 10
186 257 44
186 284 43
186 315 43
186 339 45
186 467 26
187 29 10
187 97 3
187 107 23
187 429 19
188 145 37
188 257 34
188 349 20
188 365 30
188 404 20
188 445 29
189 16 40
189 135 44
189 211 22
189 241 26
189 382 23
189 414 33
190 205 1
190 344 8
190 427 27
191 155 29
191 277 39
191 414 4
191 429 2
191 436 27
192 105 37
192 128 39
192 196 45
192 319 22
192 344 4
192 394 35
192 410 21
192 491 39
193 25 46
193 229 30
193 409 18
194 17 21
194 60 38
194 200 42
194 240 29
194 359 16
194 398 49
194 415 0
194 448 38
195 37 44
195 98 8
195 141 19
195 222 22
195 312 32
195 398 25
195 431 38
195 486 0
196 51 48
196 118 31
196 128 36
196 225 12
196 317 11
196 338 36
196 345 33
196 369 3
196 395 42
197 59 16
197 265 34
197 446 48
198 288 31
198 290 6
198 409 38
198 495 19
199 65 8
199 103 5
199 212 7
199 412 15
200 176 14
200 202 24
200 475 18
200 494 11
201 422 10
201 478 18
201 483 45
201 484 39
202 267 4
202 291 3
202 407 33
202 467 10
203 207 9
203 326 15
203 432 7
203 434 31
203 469 0
203 470 38
203 486 45
204 148 36
204 208 0
204 316 7
205 257 30
205 309 19
205 487 22
206 186 33
206 494 34
207 56 48
207 269 33
207 332 6
207 383 40
207 493 35
208 0 1
208 15 8
208 30 39
208 91 48
208 169 18
208 191 31
208 194 17
208 266 48
208 352 23
209 157 10
209 170 40
209 179 17
209 460 38
209 468 34
210 8 43
210 103 3
210 152 49
210 235 2
210 484 5
211 44 7
211 85 48
211 304 41
211 491 42
212 118 17
212 152 15
212 329 19
212 331 49
212 388 12
212 446 19
213 67 17
213 188 1
213 224 47
213 232 18
213 236 33
213 364 12
214 50 6
214 110 10
214 159 39
214 220 5
214 239 40
214 295 24
214 330 27
214 364 40
214 376 22
214 401 21
215 481 13
216 13 4
216 317 10
216 368 38
217 180 1
217 220 29
217 285 14
218 180 12
218 282 11
218 350 11
219 231 1
219 270 39
219 464 49
220 85 32
220 99 15
220 337 1
220 415 39
220 422 28
221 150 4
221 283 28
221 469 19
222 216 8
222 251 19
222 297 2
222 349 3
222 367 22
222 485 48
222 486 2
223 371 12
224 39 49
224 61 14
224 109 14
224 241 9
224 392 22
224 415 14
224 418 8
224 457 35
225 96 44
225 231 25
225 237 45
225 245 26
225 369 27
225 433 35
226 17 49
226 71 31
226 90 11
226 92 9
226 104 5
226 219 48
227 13 32
227 48 1
227 96 46
227 172 16
227 211 25
227 370 11
227 428 4
228 55 8
228 109 18
228 494 42
229 36 48
229 125 9
229 221 6
229 431 39
230 80 28
230 109 22
230 243 33
230 270 0
230 343 37
230 462 28
230 467 6
231 121 35
231 127 22
231 223 17
231 253 14
231 357 31
231 360 38
231 388 19
231 456 35
231 481 40
232 23 2
232 92 35
232 471 36
233 10 17
233 24 15
233 88 26
233 197 47
233 348 42
234 4 6
234 178 2
234 484 18
235 87 8
235 119 30
235 174 49
235 480 10
236 386 13
236 481 9
237 186 27
237 305 13
237 316 27
237 397 21
237 409 4
237 411 24
238 286 11
238 407 28
238 438 47
239 122 1
239 124 44
239 266 14
239 299 11
239 309 9
239 317 9
240 91 7
240 160 3
240 360 46
240 374 7
240 472 42
241 18 31
241 102 33
241 151 36
241 178 46
241 324 43
241 366 21
242 67 45
242 82 30
242 150 23
242 200 35
242 247 33
242 386 43
242 417 47
242 418 8
243 82 37
243 239 19
243 456 29
243 479 33
244 59 23
244 459 16
245 66 33
245 191 39
245 340 8
245 363 14
245 427 50
245 491 39
246 76 32
246 349 42
246 369 46
246 378 31
247 47 10
247 193 5
247 271 37
247 367 36
247 462 7
248 81 36
248 203 26
248 276 4
248 326 0
248 410 41
248 432 27
249 0 47
249 67 41
249 252 17
249 295 35
249 317 34
249 400 24
249 473 26
249 489 9
250 30 9
250 169 45
250 321 41
250 464 3
251 52 45
251 87 11
251 136 19
251 273 9
251 378 40
251 422 44
252 241 20
252 261 26
252 406 9
252 462 14
253 26 46
253 145 42
253 229 33
253 258 30
253 381 47
254 42 23
254 55 47
254 156 24
254 157 11
254 255 33
254 322 22
254 401 45
254 406 22
254 432 50
254 450 40
254 492 5
255 46 16
255 146 50
255 265 1
255 356 14
256 116 8
256 154 31
256 409 37
256 468 3
257 28 24
257 118 37
257 154 15
257 325 39
257 340 21
258 66 7
258 289 41
258 316 49
258 325 14
258 361 18
258 479 12
259 34 10
259 110 47
259 358 26
259 400 35
259 482 1
260 18 47
260 53 27
260 98 12
260 119 30
260 121 23
260 236 10
260 240 40
260 273 2
260 449 46
261 90 14
261 146 3
261 148 46
261 204 16
262 25 46
262 51 4
262 61 9
262 70 41
262 110 13
262 118 43
262 334 39
262 335 25
262 361 45
262 405 3
262 459 50
263 94 20
263 121 33
263 309 32
263 349 2
263 467 22
264 56 22
264 63 4
264 100 8
264 461 20
265 370 31
265 398 40
266 47 28
266 57 12
266 334 15
266 389 1
267 57 24
267 85 13
267 86 23
267 127 47
267 203 8
267 272 28
267 351 8
267 354 9
267 447 30
268 251 4
268 253 27
268 317 43
268 350 49
268 359 46
268 442 43
269 65 19
269 259 42
269 328 27
269 344 39
269 354 30
270 38 19
270 173 15
270 310 5
270 458 17
271 59 31
271 65 11
271 274 8
271 344 4
272 17 29
272 124 22
272 273 34
272 287 25
272 293 18
273 160 0
273 326 37
273 348 28
273 371 35
273 385 7
273 443 48
273 489 5
274 287 37
274 399 8
274 406 6
275 136 20
275 230 46
275 315 17
275 403 45
275 450 45
276 143 18
276 387 28
276 402 1
276 499 42
277 160 38
277 196 47
277 287 38
278 339 36
278 378 8
278 379 48
278 402 13
279 250 48
279 280 24
279 435 17
279 440 47
280 11 45
280 23 12
280 266 44
280 497 39
281 52 47
281 182 26
281 370 33
281 476 31
281 481 47
282 155 28
283 68 16
283 161 32
283 256 41
283 429 46
284 32 35
284 104 37
284 149 20
284 155 3
284 180 38
284 189 22
284 201 4
285 138 50
285 147 7
285 172 45
285 173 16
285 238 16
285 277 22
285 380 3
286 5 5
286 31 41
286 183 43
287 30 26
287 87 44
287 138 43
287 226 0
287 436 7
288 1 40
288 13 22
288 43 23
288 97 9
288 122 13
288 129 43
288 137 42
288 192 44
288 381 35
288 425 20
289 22 6
289 108 48
289 109 10
289 379 7
290 104 23
290 219 43
290 344 39
291 201 44
291 271 3
291 365 30
292 73 45
292 116 10
292 194 38
292 232 22
292 293 5
292 295 2
292 336 47
293 160 12
293 193 43
293 272 10
293 275 45
293 303 35
294 69 45
294 251 8
294 384 40
294 434 4
294 455 16
295 188 43
295 228 28
295 236 8
296 88 29
297 326 40
298 198 8
298 336 24
298 439 14
299 143 15
299 187 25
299 188 35
299 485 49
300 62 49
300 248 19
300 297 39
300 325 25
300 450 48
301 59 47
301 146 45
301 160 35
301 218 50
301 288 47
301 336 24
301 361 33
301 385 19
301 420 4
301 431 9
301 497 17
302 51 12
302 280 48
302 288 15
302 344 6
302 365 39
302 372 7
302 475 35
303 236 0
303 312 14
304 28 19
304 140 13
304 180 19
304 212 34
304 311 29
304 339 32
304 401 29
304 449 16
305 39 19
305 135 18
305 218 33
305 225 45
305 339 30
305 423 44
306 281 49
306 487 19
307 235 4
307 280 24
307 344 38
307 475 5
308 10 2
308 13 34
308 378 0
308 444 9
308 488 31
309 12 33
309 164 36
310 177 15
310 219 2
310 437 3
311 150 0
311 284 29
311 354 36
311 430 31
311 440 39
312 13 5
312 75 29
312 137 41
312 186 45
312 331 29
312 391 48
312 402 34
312 464 9
313 104 48
313 117 1
313 227 34
313 287 45
313 311 45
314 234 9
314 366 36
315 139 4
315 266 13
315 438 11
316 34 36
316 92 13
316 394 23
317 85 1
317 103 46
317 171 38
317 322 14
317 410 14
318 165 49
318 180 27
318 184 46
318 204 46
318 267 40
318 282 29
318 285 42
318 288 27
318 303 4
318 343 49
318 420 1
318 439 34
319 198 7
319 332 2
319 427 49
319 466 18
320 36 22
320 43 3
320 65 5
320 104 33
320 187 8
320 291 2
320 418 0
321 194 23
321 391 12
322 76 50
322 191 15
322 234 0
322 264 10
322 453 7
323 183 17
323 301 16
324 22 34
324 51 39
324 83 1
324 113 2
324 253 14
324 309 13
325 298 4
325 388 18
325 424 20
325 455 32
325 459 33
325 475 34
326 140 6
326 239 49
326 252 28
326 411 37
326 454 38
327 39 17
327 166 30
327 318 2
327 434 42
327 471 6
328 53 35
328 109 11
328 145 31
328 163 43
328 197 7
328 281 24
328 393 37
329 93 15
329 309 43
329 314 6
330 37 17
330 81 39
330 298 19
330 362 34
330 446 43
331 73 8
331 344 4
331 363 31
331 382 0
331 409 50
332 105 10
332 193 25
332 223 39
332 290 31
332 321 38
332 401 41
333 330 41
333 482 35
334 130 19
334 197 14
334 428 40
335 286 10
335 454 47
336 144 47
336 147 45
336 177 29
336 252 33
336 479 38
337 14 2
337 128 16
337 222 4
337 228 40
337 343 49
337 452 46
337 474 45
338 83 19
338 94 45
338 129 36
338 347 47
338 400 29
339 0 13
339 69 47
339 144 25
339 155 0
339 369 9
339 383 1
339 417 28
340 174 35
340 261 50
340 262 5
340 330 28
341 165 26
341 196 6
341 219 44
341 308 10
342 117 42
342 155 48
342 161 39
342 338 2
342 433 25
343 47 16
343 52 7
343 66 18
344 33 6
344 497 22
345 227 42
345 293 17
345 353 43
346 143 48
346 147 18
346 197 36
346 331 15
346 411 26
347 158 9
347 289 13
347 321 28
347 400 7
348 125 12
348 208 27
348 277 0
348 313 29
348 413 24
349 94 45
349 249 45
349 325 49
349 326 0
350 31 19
350 79 21
350 124 16
350 137 27
350 381 9
350 486 1
351 31 8
351 41 41
351 73 8
351 109 38
351 188 36
351 209 41
351 264 49
351 328 7
351 356 19
352 35 2
352 171 5
352 216 12
352 399 8
352 438 47
353 36 33
353 158 44
353 307 13
353 456 14
353 473 31
354 117 46
354 177 41
354 454 44
354 500 20
355 137 33
355 182 27
355 215 24
355 360 5
355 444 22
356 81 17
356 143 33
356 271 14
356 394 44
356 480 41
357 71 47
357 281 21
357 432 44
357 488 14
358 153 4
358 165 13
358 396 10
358 415 26
358 438 3
358 471 6
359 77 6
359 383 8
360 288 26
360 319 44
360 388 27
360 484 31
361 116 39
361 154 45
361 220 38
361 254 35
362 18 50
362 118 27
362 230 13
362 384 15
362 409 5
362 423 27
362 441 8
363 10 25
363 333 3
363 410 8
363 450 8
364 110 10
364 125 46
364 251 25
364 262 33
364 433 34
364 440 50
365 13 43
365 218 13
365 282 1
365 289 33
365 293 5
365 330 13
365 412 48
365 432 16
366 62 45
366 171 17
366 178 5
366 238 34
366 362 33
367 70 22
367 175 8
367 300 0
367 307 35
368 3 20
368 26 34
368 94 6
368 139 1
368 189 3
368 257 18
368 295 11
368 465 9
369 227 35
369 231 34
369 267 42
369 303 38
369 337 14
369 368 23
369 448 17
370 72 23
370 238 22
370 341 42
371 272 37
371 456 44
372 20 46
372 174 29
372 199 25
372 225 6
372 331 38
372 401 33
372 471 44
372 493 30
373 244 32
373 256 34
374 14 33
374 135 3
374 396 48
374 412 15
374 467 23
375 68 20
375 130 50
375 320 16
375 343 14
375 394 1
375 474 27
376 34 11
376 88 5
376 179 41
376 221 23
376 241 43
377 206 44
377 410 43
377 472 21
378 138 20
378 182 39
378 209 35
378 289 4
378 368 18
378 389 37
378 410 28
378 416 34
379 223 45
379 329 28
379 497 22
380 115 14
380 180 26
381 49 35
381 105 3
381 124 33
381 194 15
381 200 5
381 206 11
381 429 36
381 486 9
382 88 30
382 113 42
382 130 46
382 149 12
382 199 28
382 200 48
382 333 10
382 431 41
383 22 31
383 43 24
383 86 39
383 98 7
383 285 10
383 322 22
384 128 9
384 297 12
385 294 27
385 470 45
386 90 50
386 111 43
386 152 0
386 199 26
386 224 26
386 247 36
386 462 32
387 93 48
387 114 2
387 127 11
387 142 35
388 214 3
388 228 4
388 263 14
388 266 31
389 54 1
389 131 20
390 109 7
390 222 42
390 225 25
390 334 21
390 388 11
390 468 37
391 81 44
391 129 2
391 140 18
391 203 19
391 213 20
391 296 34
391 305 6
391 306 42
391 388 4
391 427 47
391 445 45
392 230 36
392 341 31
392 350 36
392 410 27
392 493 22
393 259 32
393 374 34
393 395 26
393 433 20
394 67 49
394 149 6
394 305 39
394 364 50
394 388 46
395 22 10
395 220 6
395 363 3
395 473 20
395 483 50
396 167 4
396 262 45
396 410 25
396 412 6
397 42 16
397 73 22
397 241 23
397 496 15
398 173 24
398 290 23
399 248 27
399 259 18
399 493 0
400 221 7
400 389 30
401 8 26
401 96 27
401 148 7
401 271 37
401 409 12
401 431 20
401 449 41
402 177 5
402 243 41
402 266 21
402 487 37
403 55 27
403 60 24
403 194 45
403 320 3
403 339 35
403 494 37
404 79 13
404 135 43
404 206 43
404 249 50
404 251 13
404 379 14
404 385 47
404 488 13
405 139 24
405 166 38
405 169 33
406 241 44
406 250 31
406 345 47
406 381 17
406 388 17
406 443 36
406 492 49
407 2 31
407 294 39
407 421 6
407 427 40
408 6 43
408 55 3
408 78 44
408 142 13
408 215 40
408 261 5
408 396 26
408 491 17
409 24 17
409 83 13
409 173 31
409 421 42
410 12 13
410 24 44
410 32 29
410 242 46
410 264 29
410 446 46
411 17 2
411 72 0
411 266 49
411 309 49
411 326 45
412 188 48
412 455 44
413 121 33
413 286 31
413 318 5
413 386 34
414 50 44
414 65 43
414 97 31
414 130 3
414 234 30
414 262 41
414 322 47
414 350 0
414 364 17
414 413 43
414 486 14
415 61 26
415 114 50
415 243 12
415 270 27
415 333 38
416 74 5
416 229 5
416 297 26
416 312 16
416 374 27
416 441 26
417 5 48
417 107 44
417 119 46
417 205 42
417 411 44
418 187 18
418 189 38
418 244 25
418 359 12
419 282 26
419 497 48
420 143 4
420 187 20
420 200 45
420 252 30
420 364 15
420 395 4
420 427 37
421 340 29
421 463 41
422 73 46
422 221 40
422 225 33
422 381 39
422 427 25
423 57 1
423 74 3
423 308 10
423 386 29
423 493 15
424 112 29
424 159 32
424 353 38
425 266 42
425 278 33
425 356 30
425 359 2
425 385 43
425 400 26
426 3 21
426 133 27
426 258 3
426 259 21
426 293 13
426 398 17
426 439 49
427 67 22
427 258 48
427 300 31
427 485 22
428 50 13
428 205 27
428 306 23
429 115 42
429 223 26
429 233 36
429 418 7
429 421 40
429 443 16
429 456 31
429 475 8
430 81 10
430 152 21
430 288 21
430 367 19
430 458 29
431 97 17
431 138 3
431 154 47
431 162 11
431 244 22
431 404 13
431 467 16
431 469 34
432 124 29
432 223 2
432 232 29
432 383 2
432 393 17
432 481 19
433 92 43
433 94 49
433 221 36
433 467 41
433 492 21
434 5 40
434 31 13
434 123 42
434 164 30
434 396 44
434 410 42
434 430 20
435 211 26
436 171 1
436 249 50
436 260 27
437 65 38
437 102 28
437 186 32
437 355 42
437 367 46
437 389 29
437 405 35
438 266 12
438 349 26
438 437 36
438 481 30
439 84 9
439 254 24
439 353 46
440 55 25
440 88 50
440 100 42
440 224 46
440 421 40
440 424 5
441 176 1
441 189 39
441 315 27
441 397 13
441 422 40
442 208 30
442 249 8
442 257 10
442 450 42
442 490 28
443 5 32
443 58 49
443 98 1
443 200 16
443 306 15
443 428 32
443 482 9
444 4 39
444 25 29
444 159 30
444 215 43
444 237 46
444 256 14
444 274 20
444 379 27
444 469 20
445 27 29
445 90 11
445 246 14
445 296 3
445 331 9
446 112 28
446 122 18
446 190 4
446 240 19
446 437 36
446 493 26
447 487 42
448 77 38
448 194 0
448 388 48
448 411 14
449 148 20
449 382 18
450 170 3
450 418 19
450 422 48
450 442 10
451 21 19
451 51 11
451 86 28
451 259 36
452 54 22
452 62 4
452 128 36
452 381 44
452 461 13
453 6 0
453 45 22
453 55 41
453 63 36
453 187 0
453 265 43
453 267 48
453 484 11
454 25 11
454 149 37
454 188 14
454 294 20
454 337 7
454 367 2
454 396 15
455 36 4
455 159 20
455 240 44
455 299 31
455 481 23
456 9 38
456 14 40
456 127 21
456 228 32
456 243 46
456 265 23
456 353 19
456 381 46
456 423 26
457 6 6
457 11 6
457 275 48
457 403 8
457 414 45
457 437 8
458 53 17
458 171 34
458 204 22
458 223 33
458 251 21
458 298 32
458 308 13
458 349 6
458 432 45
459 95 34
459 200 45
459 250 5
459 294 4
460 124 42
460 210 15
460 440 49
461 137 30
461 148 12
461 220 44
461 290 31
461 295 42
462 23 19
462 139 36
462 165 13
462 249 12
462 392 19
463 127 2
464 135 48
464 153 8
464 171 16
464 262 21
464 304 48
464 449 18
465 10 0
465 25 12
465 77 17
465 227 30
465 245 24
466 61 34
466 96 25
466 123 40
466 143 44
466 194 20
467 135 31
467 269 42
467 315 30
468 78 34
468 105 44
