501 5241
236 496
44 348 47
44 388 44
44 419 39
44 489 12
45 6 29
45 24 20
45 35 4
45 112 9
45 187 37
45 217 17
45 312 10
45 319 2
45 338 37
45 404 19
45 442 10
45 456 43
46 43 28
46 91 50
46 108 18
46 139 30
46 243 26
46 253 46
46 269 28
46 289 29
46 301 43
46 305 6
46 403 28
46 460 47
47 3 38
47 40 41
47 49 21
47 101 26
47 128 12
47 143 8
47 172 0
47 262 1
47 266 22
47 268 33
47 287 45
47 382 23
47 387 7
47 393 24
47 436 44
47 488 37
47 493 22
48 9 0
48 27 11
48 90 44
48 100 0
48 143 48
48 216 33
48 224 9
48 315 16
48 346 20
48 391 37
48 416 38
48 427 20
49 12 25
49 180 9
49 208 17
49 259 33
49 279 32
49 334 8
49 336 16
49 373 15
49 380 7
50 23 29
50 72 16
50 168 34
50 213 31
50 243 35
50 266 20
50 291 25
50 313 3
50 344 13
50 454 15
50 460 5
50 484 28
51 75 25
51 78 24
51 120 50
51 158 26
51 203 42
51 229 28
51 286 14
51 294 39
51 303 13
51 337 21
51 488 24
52 90 41
52 116 3
52 206 19
52 214 49
52 234 44
52 251 25
52 281 42
52 403 33
52 440 2
52 497 11
53 29 36
53 97 2
53 126 18
53 173 46
53 211 40
53 219 27
53 247 35
53 286 25
53 298 33
53 324 7
53 419 8
53 454 30
54 14 30
54 52 46
54 103 27
54 156 44
54 164 46
54 200 16
54 209 44
54 237 30
54 284 46
54 314 48
54 339 15
54 385 21
54 457 42
54 490 43
55 81 29
55 92 37
55 137 16
55 162 41
55 233 19
55 376 23
55 400 19
55 436 47
55 470 26
55 481 8
56 14 9
56 17 46
56 57 5
56 90 49
56 126 27
56 141 2
56 176 43
56 186 36
56 221 36
56 250 16
56 252 3
56 274 47
56 335 18
56 412 30
56 432 4
56 487 2
57 20 15
57 58 20
57 64 49
57 77 47
57 78 2
57 83 4
57 126 16
57 148 35
57 162 47
57 258 16
57 259 48
57 313 11
57 323 17
57 326 6
57 327 47
57 404 38
57 434 23
58 5 4
58 8 38
58 146 11
58 157 4
58 173 21
58 247 27
58 275 2
58 322 38
58 368 46
58 402 33
58 470 15
58 476 19
59 13 32
59 24 1
59 34 28
59 58 42
59 120 36
59 287 26
59 336 7
59 338 50
59 358 5
59 478 15
60 120 28
60 123 48
60 188 43
60 245 18
60 253 49
60 325 15
60 327 49
60 359 48
60 400 47
60 448 22
60 453 37
60 474 28
61 87 43
61 102 40
61 110 8
61 195 33
61 219 34
61 282 11
61 416 31
62 6 6
62 28 47
62 82 36
62 83 28
62 152 4
62 168 34
62 192 28
62 293 37
62 385 11
62 456 44
63 78 46
63 96 11
63 143 40
63 214 50
63 336 26
63 427 32
63 490 24
64 45 47
64 281 18
64 294 33
64 295 42
64 300 14
64 328 15
64 452 18
64 500 41
65 68 15
65 78 30
65 155 3
65 249 48
65 288 35
65 305 48
65 430 1
65 436 4
65 450 42
65 455 35
66 8 38
66 83 39
66 175 40
66 233 33
66 238 13
66 296 4
66 313 13
66 334 10
66 442 23
67 13 14
67 61 26
67 68 47
67 85 39
67 138 26
67 146 4
67 161 42
67 182 9
67 241 22
67 341 15
67 397 9
67 437 44
67 439 10
67 480 29
68 85 39
68 185 7
68 218 13
68 251 42
68 318 9
68 331 37
68 343 21
68 364 0
68 419 5
68 449 11
68 473 5
69 214 1
69 339 43
69 350 7
69 470 44
69 490 31
70 17 16
70 124 31
70 261 24
70 265 8
71 80 6
71 112 17
71 117 44
71 120 8
71 224 10
71 271 12
71 288 13
71 350 41
71 358 8
71 400 4
71 494 6
72 68 32
72 82 47
72 169 29
72 173 33
72 252 11
72 349 17
72 353 16
72 362 19
72 373 3
72 402 31
72 420 28
72 433 25
73 76 41
73 177 16
73 236 10
73 316 48
73 435 26
73 436 7
73 473 41
74 93 2
74 106 27
74 175 28
74 183 32
74 217 2
74 226 15
74 227 50
74 443 34
75 39 19
75 149 12
75 152 41
75 172 21
75 233 44
75 301 14
75 341 14
75 369 23
75 398 22
75 474 48
76 48 42
76 71 47
76 183 19
76 194 5
76 214 22
76 303 6
76 344 37
76 359 48
76 379 36
76 396 45
76 415 32
76 429 47
76 460 47
76 467 10
77 16 44
77 53 16
77 62 4
77 228 46
77 268 14
77 274 48
77 275 10
77 330 38
77 372 24
77 377 16
77 408 23
77 466 39
77 487 16
78 131 30
78 134 14
78 208 31
78 213 45
78 256 35
78 257 39
78 270 1
78 273 31
78 290 43
78 355 10
78 407 44
78 496 4
79 80 38
79 103 47
79 157 19
79 181 20
79 263 46
79 361 12
79 395 49
80 116 40
80 257 19
80 264 23
80 295 1
80 323 21
80 331 32
80 378 25
80 409 22
80 455 28
80 457 15
80 463 48
80 493 31
81 1 41
81 9 48
81 55 17
81 175 16
81 191 20
81 197 12
81 247 9
81 335 1
82 30 4
82 36 50
82 201 15
82 280 36
82 320 50
82 340 33
82 377 9
82 388 50
82 390 4
82 405 32
83 66 32
83 84 42
83 96 18
83 133 36
83 136 0
83 156 21
83 164 43
83 278 19
83 374 45
83 435 4
83 457 3
84 3 50
84 14 23
84 26 23
84 46 28
84 82 43
84 88 33
84 124 48
84 181 45
84 215 39
84 241 40
84 246 46
84 286 43
84 292 18
84 357 3
85 11 9
85 101 16
85 124 42
85 233 19
85 298 20
85 318 6
85 384 18
85 417 25
85 422 2
85 423 31
85 443 16
85 459 45
85 460 1
86 6 30
86 26 24
86 36 37
86 216 32
86 282 19
86 331 24
86 347 27
86 413 44
86 415 3
86 429 17
86 449 24
87 21 4
87 29 49
87 65 1
87 167 1
87 214 9
87 235 48
87 260 9
87 353 23
87 404 3
87 424 4
87 441 13
88 48 44
88 124 48
88 182 17
88 259 38
88 437 3
88 500 33
89 62 48
89 78 25
89 115 37
89 128 4
89 239 28
89 261 41
89 264 17
89 301 46
89 336 47
89 357 4
89 362 39
89 416 8
89 468 17
89 478 8
90 17 16
90 40 12
90 56 25
90 126 28
90 174 27
90 317 6
90 318 10
90 396 11
90 442 6
91 17 42
91 22 3
91 72 36
91 173 32
91 232 50
91 254 16
91 356 28
91 374 6
91 437 12
91 446 49
91 448 36
91 458 33
92 29 11
92 56 26
92 57 48
92 78 9
92 87 26
92 174 41
92 244 13
92 308 9
92 314 5
92 447 49
93 58 36
93 119 26
93 143 47
93 215 28
93 235 30
93 346 15
94 9 43
94 182 22
94 193 0
94 212 13
94 213 10
94 225 5
94 267 26
94 295 12
94 336 4
94 493 10
95 62 34
95 132 42
95 191 17
95 209 48
95 213 22
95 358 28
95 411 35
95 456 36
95 492 40
96 31 26
96 60 45
96 78 29
96 188 35
96 202 27
96 216 20
96 232 13
96 234 11
96 256 40
96 295 35
96 358 28
96 361 34
96 464 6
97 9 9
97 125 50
97 159 24
97 241 17
97 242 15
97 382 23
97 399 1
98 41 22
98 59 48
98 212 45
98 243 21
98 305 29
98 339 33
98 357 7
98 395 47
98 422 0
99 47 23
99 241 34
99 299 48
99 467 28
100 9 32
100 61 44
100 178 31
100 220 34
100 223 23
100 226 15
100 228 4
100 229 8
100 290 12
100 379 29
101 13 45
101 25 3
101 65 18
101 82 9
101 129 14
101 159 24
101 216 50
101 252 5
101 339 15
101 377 3
101 485 37
101 492 24
102 98 43
102 194 41
102 215 48
102 218 32
102 220 11
102 400 46
103 85 12
103 93 8
103 136 25
103 142 35
103 264 43
103 422 29
103 437 6
103 451 44
104 99 26
104 109 30
104 194 32
104 200 8
104 211 14
104 251 0
104 305 24
104 356 23
104 411 31
104 443 24
104 464 50
104 465 43
105 33 24
105 113 21
105 150 20
105 178 31
105 181 25
105 185 5
105 188 9
105 215 41
105 306 45
105 414 20
105 476 42
106 75 6
106 76 2
106 270 24
106 345 26
106 371 26
106 376 29
106 396 17
106 431 24
107 31 3
107 39 37
107 58 17
107 87 31
107 125 16
107 226 29
107 234 41
107 276 30
107 331 25
107 337 28
107 400 5
108 86 9
108 88 36
108 136 22
108 138 41
108 172 39
108 208 50
108 395 7
108 435 29
109 33 21
109 36 50
109 45 28
109 91 33
109 116 47
109 143 45
109 177 16
109 183 32
109 187 37
109 232 35
109 352 35
109 401 36
109 422 46
109 454 43
109 475 46
110 62 12
110 69 16
110 99 21
110 271 25
110 273 6
110 278 36
110 298 30
110 318 15
110 322 43
110 349 47
110 356 24
110 362 27
110 382 17
111 4 36
111 5 16
111 90 45
111 154 44
111 318 23
111 333 4
111 368 4
111 393 32
111 433 9
111 454 35
111 463 36
112 22 47
112 28 25
112 52 22
112 54 5
112 154 32
112 163 38
112 170 46
112 237 46
112 250 7
112 298 41
112 382 4
112 395 24
112 416 29
112 465 15
112 494 12
113 0 36
113 1 2
113 17 34
113 67 45
113 69 30
113 71 8
113 131 46
113 151 45
113 223 30
113 242 35
113 308 30
113 335 3
113 365 38
113 371 6
113 390 20
113 392 18
113 402 14
113 420 41
113 442 2
113 486 17
114 5 13
114 111 4
114 222 2
114 242 7
114 269 2
114 415 10
114 499 46
115 9 26
115 41 18
115 59 44
115 67 10
115 113 14
115 135 26
115 142 31
115 484 37
116 51 41
116 135 37
116 161 14
116 172 6
116 185 2
116 280 22
116 316 8
116 352 41
116 378 43
116 461 14
116 469 30
117 3 33
117 24 2
117 58 10
117 63 45
117 155 50
117 159 16
117 169 11
117 193 36
117 213 41
117 261 19
117 264 7
117 294 2
117 310 0
117 341 11
117 414 34
117 461 23
118 26 28
118 116 49
118 131 30
118 176 9
118 185 23
118 194 3
118 270 25
118 278 39
118 289 47
118 298 4
118 386 2
118 401 37
118 437 5
118 452 22
118 463 4
119 19 22
119 32 8
119 85 43
119 86 38
119 187 31
119 190 44
119 237 16
119 278 27
119 359 6
119 363 34
119 379 33
119 448 39
119 458 33
119 489 18
120 23 45
120 27 35
120 59 30
120 94 30
120 100 26
120 104 1
120 180 14
120 213 42
120 321 43
120 335 31
120 455 1
121 57 50
121 89 29
121 232 27
121 233 1
121 271 33
121 318 35
121 402 28
121 493 11
121 500 34
122 42 3
122 125 16
122 198 38
122 267 23
122 282 33
122 293 7
122 301 11
122 321 30
122 379 12
122 403 41
122 450 1
123 0 3
123 78 22
123 79 14
123 126 17
123 177 33
123 411 42
124 0 35
124 1 14
124 37 12
124 76 33
124 110 20
124 111 42
124 173 30
124 181 47
124 237 16
124 248 12
124 321 34
124 341 7
124 355 44
124 385 35
124 392 0
125 32 1
125 200 47
125 222 10
125 258 41
125 271 17
125 293 47
125 295 4
125 395 3
125 420 28
125 450 26
125 460 8
126 32 24
126 42 40
126 377 33
126 378 42
126 447 19
127 15 22
127 83 39
127 98 18
127 174 41
127 240 23
127 242 1
127 287 20
127 405 2
127 421 13
127 447 45
128 44 14
128 78 14
128 114 42
128 317 26
128 328 1
128 334 18
128 347 13
128 379 8
128 384 39
128 393 46
128 417 17
128 453 20
129 8 12
129 9 48
129 143 33
129 197 39
129 239 32
129 266 26
129 267 23
129 295 32
129 362 44
129 481 26
130 10 36
130 44 33
130 64 18
130 106 10
130 114 28
130 117 32
130 210 17
130 218 36
130 375 39
130 488 30
131 0 7
131 23 48
131 40 30
131 106 10
131 107 4
131 147 11
131 164 48
131 240 35
131 251 13
131 265 4
131 289 45
131 311 39
131 325 19
131 387 28
131 467 49
132 6 34
132 26 43
132 44 40
132 99 28
132 160 31
132 208 37
132 215 1
132 232 50
132 236 37
132 320 2
132 355 12
132 392 45
132 456 26
133 11 1
133 37 16
133 42 32
133 166 44
133 185 0
133 187 44
133 213 37
133 231 25
133 249 6
133 281 45
133 367 46
133 382 18
133 405 15
133 428 17
133 429 21
133 447 14
134 56 9
134 122 42
134 139 48
134 225 25
134 235 33
134 282 50
134 284 3
134 416 41
134 449 27
135 85 2
135 86 46
135 93 6
135 103 9
135 163 24
135 201 16
135 246 10
135 259 46
135 384 28
135 396 38
136 3 23
136 4 22
136 51 10
136 87 8
136 144 35
136 172 32
136 216 36
136 243 6
136 300 1
136 313 47
136 394 40
136 411 30
137 66 19
137 203 41
137 224 28
137 269 48
137 425 47
137 438 31
138 76 16
138 98 43
138 201 5
138 209 4
138 476 33
138 494 21
139 154 35
139 174 0
139 233 50
139 332 4
139 336 18
139 351 37
139 400 26
139 447 22
140 62 48
140 63 46
140 114 4
140 129 18
140 130 35
140 136 2
140 219 50
140 275 0
140 285 12
140 306 22
140 353 12
140 396 38
141 25 4
141 28 19
141 67 11
141 105 38
141 111 35
141 153 44
141 213 7
141 365 14
141 438 28
141 453 33
142 12 6
142 59 24
142 60 6
142 163 8
142 213 17
142 274 18
142 283 30
142 290 31
142 331 42
142 371 23
142 403 21
142 404 33
142 435 1
143 0 14
143 84 12
143 114 3
143 177 45
143 178 5
143 222 47
143 309 9
143 311 47
143 318 39
143 348 29
143 351 32
143 421 36
143 443 17
143 475 6
144 53 12
144 98 14
144 119 23
144 166 18
144 210 47
144 261 26
144 277 49
144 361 3
144 377 47
144 435 16
144 453 0
144 478 42
145 72 12
145 85 21
145 102 26
145 136 7
145 190 29
145 339 1
145 344 3
145 354 47
145 405 6
145 462 25
146 34 0
146 54 42
146 70 30
146 104 27
146 127 8
146 143 34
146 164 44
146 193 43
146 321 46
146 446 19
146 461 28
147 9 40
147 21 6
147 55 31
147 64 17
147 108 30
147 141 4
147 168 5
147 173 18
147 194 4
147 230 38
147 289 36
147 297 33
147 371 19
147 374 2
147 495 26
148 9 23
148 31 27
148 47 3
148 54 5
148 72 40
148 210 11
148 309 3
148 319 23
148 417 20
148 441 0
148 484 48
149 8 15
149 51 25
149 74 8
149 97 31
149 173 25
149 224 41
149 261 1
149 263 24
149 317 2
149 360 22
149 478 3
150 128 10
150 171 22
150 253 19
150 274 2
150 318 31
150 347 42
150 462 31
150 472 1
150 474 43
151 168 45
151 235 42
151 255 32
151 276 38
151 373 34
151 421 37
151 497 24
152 66 8
152 71 28
152 109 20
152 288 36
152 292 24
152 296 20
152 319 49
152 327 0
152 384 8
152 449 38
152 459 47
152 471 25
152 488 1
152 499 18
153 73 16
153 106 43
153 115 2
153 225 45
153 242 25
153 297 47
153 403 7
154 9 30
154 18 21
154 77 42
154 134 23
154 163 45
154 500 40
155 62 3
155 65 22
155 76 31
155 103 3
155 151 39
155 276 12
155 281 25
155 328 12
155 474 2
155 492 43
156 31 19
156 36 32
156 74 45
156 221 39
156 293 29
156 297 30
156 300 18
156 357 50
157 204 11
157 225 6
157 228 50
157 236 3
157 284 18
157 286 31
157 295 13
157 314 50
157 346 48
157 464 40
157 471 6
157 491 42
157 492 49
158 31 17
158 35 32
158 82 36
158 213 0
158 233 24
158 253 3
158 267 19
158 309 10
158 323 20
158 385 23
158 415 30
158 443 49
158 477 5
158 481 32
158 482 8
159 27 16
159 51 29
159 85 44
159 124 37
159 141 28
159 216 1
159 301 45
159 303 26
159 318 41
159 358 19
159 490 2
160 25 18
160 100 41
160 114 25
160 125 21
160 143 21
160 305 17
160 363 18
160 406 11
160 463 21
160 470 9
160 489 15
161 13 2
161 76 50
161 88 43
161 89 31
161 144 49
161 150 36
161 281 37
161 282 27
161 317 31
161 353 34
161 498 12
162 93 34
162 129 43
162 147 15
162 248 6
162 271 14
163 133 45
163 149 31
163 419 15
163 447 47
163 480 34
164 63 33
164 107 43
164 120 29
164 197 2
164 200 26
164 325 14
164 392 17
164 394 20
164 445 2
165 74 6
165 77 35
165 120 31
165 134 45
165 336 31
165 357 46
165 361 25
165 417 30
165 425 29
166 20 19
166 28 47
166 31 5
166 288 1
166 334 7
166 405 42
167 12 7
167 91 24
167 106 31
167 186 39
167 199 31
167 260 13
167 368 15
167 409 43
167 415 6
167 479 34
168 7 10
168 12 31
168 89 39
168 95 14
168 123 18
168 136 28
168 217 47
168 248 20
168 260 35
168 280 5
168 290 31
168 296 41
168 347 37
168 381 43
168 494 7
169 93 41
169 105 35
169 243 31
169 264 36
169 311 46
169 318 47
169 487 49
169 492 23
170 22 25
170 101 15
170 186 18
170 194 45
170 417 34
170 496 11
171 32 14
171 113 6
171 131 20
171 136 23
171 164 32
171 203 31
171 220 50
171 233 37
171 258 5
171 275 16
171 298 5
171 357 39
171 364 27
171 367 29
171 453 1
171 489 41
172 132 13
172 136 8
172 199 10
172 358 7
172 486 29
173 8 5
173 138 8
173 139 31
173 206 30
173 224 27
173 244 33
173 267 24
173 372 24
173 444 46
174 4 47
174 44 34
174 58 43
174 178 46
174 280 8
174 413 0
174 418 23
174 425 6
174 439 34
174 474 17
174 475 29
174 482 8
175 137 11
175 257 35
175 344 25
175 416 37
175 418 12
175 423 0
175 445 45
175 446 5
175 479 20
176 66 44
176 111 45
176 168 47
176 209 4
176 300 2
176 397 1
176 415 42
176 469 0
176 473 8
176 489 1
177 29 15
177 30 41
177 35 14
177 70 42
177 120 15
177 137 47
177 142 37
177 146 36
177 252 6
177 253 50
177 279 16
177 292 26
177 382 8
177 480 2
177 493 2
178 42 13
178 72 40
178 91 38
178 166 8
178 173 31
178 197 32
178 240 41
178 403 4
178 469 22
178 471 48
178 499 1
179 84 35
179 88 37
179 91 39
179 213 5
179 220 38
179 275 6
179 288 12
179 299 48
179 353 42
179 379 6
179 473 23
179 474 42
180 16 41
180 31 49
180 43 25
180 139 11
180 258 32
180 324 27
180 444 29
180 500 38
181 8 34
181 27 5
181 42 27
181 43 15
181 44 37
181 63 23
181 191 35
181 214 44
181 221 2
181 256 32
181 293 18
181 294 1
181 303 19
181 369 35
181 379 5
181 464 17
181 472 9
181 498 32
182 189 29
182 224 29
182 277 42
182 309 43
182 311 47
182 394 40
182 403 23
182 416 27
182 441 3
182 493 45
183 71 6
183 115 42
183 159 9
183 171 7
183 190 31
183 204 42
183 339 32
183 368 3
183 382 41
183 416 6
183 438 41
183 466 10
183 496 5
184 22 32
184 29 3
184 34 21
184 57 38
184 68 38
184 165 24
184 339 4
184 344 25
184 371 38
184 394 38
184 476 5
184 494 21
185 13 36
185 58 30
185 70 49
185 156 33
185 160 19
185 176 8
185 203 37
185 421 44
185 439 0
185 441 10
185 482 33
186 91 44
186 138 0
186 198 19
186 226 47
186 297 33
186 320 45
186 433 28
187 99 20
187 170 41
187 178 4
187 183 27
187 208 48
187 211 19
187 306 14
187 338 24
187 361 40
188 28 5
188 107 45
188 141 49
188 276 0
188 326 50
188 397 17
188 500 21
189 8 1
189 35 15
189 51 9
189 103 36
189 178 30
189 224 18
189 261 2
189 275 7
189 306 22
189 320 9
189 355 26
189 433 12
189 493 17
189 500 15
190 24 45
190 111 41
190 158 22
190 160 35
190 233 18
190 255 0
190 271 9
190 356 35
190 361 37
190 413 2
191 50 12
191 163 26
191 188 0
191 207 0
191 227 47
191 319 2
191 367 45
191 390 49
191 399 48
191 464 39
192 25 41
192 69 21
192 103 48
192 120 42
192 216 12
192 227 6
192 234 33
192 327 18
192 335 43
192 351 18
192 418 1
192 500 7
193 22 17
193 39 5
193 108 9
193 109 20
193 134 25
193 139 32
193 166 21
193 209 12
193 226 1
193 239 1
193 255 10
193 275 11
193 313 33
193 354 17
193 355 47
193 392 16
193 453 34
193 479 7
193 480 40
193 485 14
194 11 38
194 116 6
194 150 12
194 161 47
194 165 24
194 181 41
194 210 18
194 218 10
195 43 11
195 77 12
195 130 42
195 180 1
195 182 40
195 277 28
195 283 21
195 360 34
195 371 46
195 432 39
195 481 27
196 63 9
196 153 26
196 197 32
196 232 25
196 241 34
196 276 29
196 355 12
196 379 37
196 412 8
197 26 10
197 76 10
197 177 13
197 210 7
197 253 46
197 280 44
197 375 14
197 441 9
197 443 11
197 447 32
197 478 7
198 20 44
198 61 34
198 74 25
198 82 42
198 236 12
198 262 11
198 374 28
198 403 14
198 474 50
199 42 34
199 62 19
199 219 24
199 273 44
199 299 25
199 401 28
199 437 44
199 457 50
199 463 31
199 496 44
200 3 0
200 119 41
200 138 14
200 143 40
200 153 26
200 190 11
200 221 29
200 239 31
200 252 15
200 294 48
200 343 8
200 344 27
200 398 14
200 441 45
200 482 12
201 32 31
201 33 4
201 160 7
201 178 4
201 310 48
201 362 30
201 394 29
201 406 17
202 35 42
202 94 12
202 106 23
202 157 37
202 229 11
202 242 10
202 280 9
202 347 33
202 407 48
202 420 48
202 443 7
203 85 10
203 159 47
203 161 44
203 249 19
203 277 22
203 318 21
203 340 16
203 360 5
203 434 11
203 442 6
204 27 27
204 42 23
204 130 23
204 207 46
204 220 8
204 285 34
204 286 3
204 292 26
204 313 34
204 336 47
204 337 46
204 396 30
204 428 4
204 472 45
204 479 29
205 47 28
205 54 50
205 55 44
205 119 27
205 232 36
205 250 11
205 296 20
205 348 40
205 375 22
205 380 34
205 409 45
205 439 25
206 21 33
206 33 14
206 116 38
206 173 17
206 283 44
206 309 14
206 381 16
206 475 12
206 485 16
207 34 32
207 102 35
207 250 34
207 279 19
207 375 43
207 427 48
207 438 2
208 8 23
208 109 50
208 176 33
208 277 13
208 328 13
208 427 18
208 454 32
208 459 25
208 491 50
209 29 4
209 124 25
209 135 40
209 143 23
209 180 18
209 221 0
209 270 50
209 272 39
209 353 35
209 372 32
209 415 34
210 59 7
210 92 38
210 143 22
210 177 30
210 217 30
210 291 46
210 321 32
210 379 40
211 2 17
211 80 43
211 200 26
211 243 23
211 250 20
211 267 38
211 303 27
211 388 28
212 19 33
212 84 9
212 106 17
212 141 44
212 147 17
212 160 40
212 199 38
212 251 7
212 272 44
212 468 10
213 63 28
213 69 23
213 104 30
213 177 11
213 206 11
213 228 36
213 260 22
213 350 28
213 354 15
213 458 3
213 461 4
214 25 27
214 51 32
214 195 22
214 290 33
214 388 18
214 402 14
214 424 2
214 451 41
215 6 37
215 14 40
215 30 3
215 56 10
215 71 43
215 72 33
215 89 8
215 116 4
215 139 21
215 151 25
215 164 1
215 324 15
215 343 35
215 388 17
215 389 28
215 481 21
216 28 43
216 77 29
216 118 10
216 166 27
216 224 0
216 285 24
216 308 39
216 368 19
216 381 44
216 401 49
216 403 7
216 451 1
216 457 37
217 11 22
217 130 39
217 156 3
217 198 41
217 252 3
217 271 7
217 294 44
217 295 41
217 323 8
217 346 9
217 386 31
217 440 33
217 462 16
218 118 7
218 194 43
218 237 11
218 267 24
218 283 0
218 291 20
218 341 43
218 405 34
218 424 21
218 440 29
218 442 40
218 447 30
218 478 5
219 12 23
219 15 31
219 31 32
219 91 45
219 114 42
219 123 26
219 176 14
219 184 0
219 298 30
219 323 22
219 357 38
219 433 34
219 470 50
220 94 4
