500 2491
156 49
42 500 39
43 58 46
43 218 46
44 98 14
44 491 16
45 49 45
45 152 42
45 237 0
45 329 48
45 341 16
45 366 48
45 411 8
45 444 34
46 55 11
46 112 16
46 302 7
46 353 26
46 424 23
46 454 24
46 481 32
47 60 15
47 229 48
48 162 30
48 192 36
48 279 10
48 404 34
49 30 12
49 92 37
49 302 5
50 321 2
51 10 17
51 81 43
51 128 44
51 237 38
52 283 36
52 318 24
53 148 1
53 431 17
54 177 16
54 270 24
54 305 44
55 82 15
55 385 11
55 476 18
56 11 14
56 60 50
56 134 31
56 446 5
56 481 36
57 9 34
57 19 47
57 185 48
57 199 37
57 441 30
58 24 46
58 64 9
58 77 26
58 105 16
58 146 27
58 262 5
58 440 39
58 464 31
59 36 21
59 149 11
59 269 12
59 320 2
59 362 48
59 389 8
60 247 49
60 295 28
60 478 32
61 20 24
61 172 48
61 242 39
61 365 39
62 52 6
62 97 7
62 256 44
62 279 13
62 393 49
62 465 7
63 34 44
63 56 10
63 106 21
63 295 43
63 342 4
63 397 32
63 457 31
63 463 5
64 73 11
64 113 17
64 201 27
64 241 49
64 263 27
64 401 4
64 454 0
64 491 13
64 499 20
65 71 1
66 20 42
66 128 21
66 205 33
66 213 25
67 15 23
67 266 33
67 410 23
68 281 40
68 308 18
68 400 45
68 435 6
69 309 27
70 23 41
70 94 20
70 135 25
70 203 50
70 372 0
70 389 17
71 32 14
71 190 25
71 210 13
71 295 36
71 463 34
71 480 18
72 22 2
72 118 47
72 120 10
72 136 37
72 144 41
72 167 39
72 171 35
72 255 14
72 287 26
72 295 16
72 427 4
73 180 21
73 224 21
73 285 33
73 316 14
74 105 23
74 205 26
74 299 43
75 252 42
75 308 48
75 337 39
75 362 47
75 400 36
76 21 49
76 128 41
76 261 22
76 341 23
76 449 1
77 16 3
77 58 40
77 219 25
77 418 42
78 107 42
78 200 41
78 213 16
78 298 0
78 330 24
78 350 9
78 409 27
78 410 4
79 5 35
79 250 28
80 97 5
80 183 22
80 343 24
80 399 1
81 184 36
81 320 27
82 158 14
82 200 17
82 234 13
82 351 24
82 420 12
83 84 34
83 143 46
83 188 26
83 216 46
83 228 9
83 385 7
83 442 38
83 482 46
83 485 27
84 70 6
84 76 3
84 108 25
84 222 37
84 235 9
84 270 6
84 272 47
84 335 4
84 351 47
84 390 4
84 445 25
84 449 25
85 7 36
85 22 4
85 54 45
85 112 7
85 194 12
85 325 44
85 332 31
85 358 15
85 468 28
85 471 0
85 499 44
86 55 0
86 71 17
86 453 17
87 63 6
87 96 3
87 237 31
87 435 1
87 463 21
88 67 47
88 106 16
88 190 13
88 317 45
89 46 40
89 104 34
89 156 23
89 247 41
89 248 30
89 267 4
89 271 43
89 330 49
89 446 2
90 31 12
90 67 7
90 132 30
90 146 18
90 172 3
90 278 20
90 358 2
91 83 44
91 84 40
91 158 21
91 327 18
91 328 9
91 375 15
91 415 45
92 20 24
92 69 6
92 201 41
92 206 46
92 259 27
92 268 39
92 358 8
92 423 42
93 62 48
93 212 14
93 223 8
93 295 15
93 311 35
93 332 17
94 6 15
94 67 44
94 220 30
95 10 23
95 90 3
95 96 31
95 245 20
95 315 25
95 324 30
95 415 24
95 444 29
95 463 6
96 87 43
96 308 16
96 380 0
96 435 6
97 53 47
97 69 11
97 362 10
97 437 25
98 210 20
98 368 10
98 377 5
98 489 48
99 95 50
99 287 32
99 302 47
99 330 36
99 434 46
99 477 16
100 182 28
100 477 48
101 170 9
101 313 3
101 333 39
101 405 38
101 425 14
102 20 46
102 52 40
102 54 36
102 79 45
102 143 36
102 244 40
102 346 17
102 407 37
102 409 24
102 464 40
103 90 16
103 116 21
103 125 18
103 170 22
103 259 14
103 288 22
103 500 11
104 34 48
104 248 9
104 417 45
105 5 9
105 79 7
105 121 24
105 159 46
105 184 11
105 234 30
105 290 24
105 411 23
105 429 4
106 51 32
106 90 18
107 95 24
107 105 8
107 198 10
107 213 42
107 222 36
107 317 23
108 73 5
108 140 1
108 365 44
108 424 10
109 204 11
110 81 11
110 94 27
110 194 26
110 207 6
110 225 38
110 250 8
110 293 49
110 321 32
110 365 45
110 476 21
111 37 11
111 81 6
111 224 39
111 464 45
112 71 47
112 107 27
112 162 22
112 301 27
112 303 2
112 417 12
112 469 13
112 477 27
113 155 37
113 280 46
113 290 30
113 343 13
113 436 32
114 27 17
114 49 48
114 322 0
114 368 19
114 407 4
115 146 47
115 189 17
115 192 37
115 204 48
115 378 26
116 65 45
116 202 21
116 225 30
116 261 30
116 292 29
116 348 49
116 494 2
117 3 35
117 279 9
117 485 19
117 493 46
118 29 11
118 38 12
118 72 24
118 89 19
118 142 23
118 204 44
118 280 11
118 408 36
119 14 29
119 48 32
119 183 30
119 439 41
119 451 21
119 487 17
120 9 13
120 208 26
120 492 22
121 106 27
121 378 20
121 408 2
121 422 49
121 476 10
122 8 27
122 73 0
122 145 34
122 148 7
123 87 47
123 145 30
123 195 26
123 289 33
124 187 47
124 215 14
124 352 36
124 493 5
125 104 7
125 399 9
125 418 0
125 469 22
126 125 12
126 133 46
126 220 40
126 344 34
126 371 35
126 426 26
126 461 19
127 202 32
127 287 4
127 339 43
127 442 32
127 472 22
128 122 31
128 173 37
128 187 45
128 308 15
128 395 43
128 485 36
129 18 19
130 24 48
130 66 7
130 133 31
130 268 3
130 465 21
131 2 13
131 82 0
131 189 34
131 377 47
132 33 15
132 55 2
132 126 5
132 142 42
132 238 0
132 254 41
133 113 43
133 118 27
133 149 8
133 154 4
133 266 33
133 410 44
133 415 7
134 226 31
134 469 40
135 118 26
135 174 29
135 187 7
135 487 48
136 49 13
136 166 19
136 194 15
136 221 40
136 374 15
136 445 9
137 235 13
137 373 22
138 125 15
138 190 39
138 240 0
138 462 26
139 226 11
139 289 2
140 76 31
140 88 43
140 89 18
141 374 15
142 45 6
142 47 0
142 117 5
142 301 20
142 391 38
142 394 24
143 40 50
143 103 6
143 181 28
143 421 16
143 488 25
144 54 42
144 251 3
144 383 18
144 438 28
145 30 38
145 103 34
145 115 23
145 218 16
146 75 47
146 90 34
146 165 35
146 204 47
146 231 12
146 475 27
147 98 18
147 201 14
147 255 10
147 278 46
149 28 8
149 242 1
149 327 3
149 484 15
150 42 9
150 149 11
150 238 2
150 322 28
150 449 15
150 456 24
151 178 15
151 184 48
151 210 46
151 303 26
151 321 13
151 442 37
151 451 43
152 23 6
152 195 40
153 123 1
153 154 48
153 170 27
153 193 33
153 217 2
153 373 41
153 474 23
154 103 23
154 118 28
154 165 41
154 224 46
154 238 0
154 355 20
154 370 48
154 457 11
155 78 40
155 210 16
155 372 29
156 34 24
156 70 24
156 95 50
156 147 18
156 196 38
156 234 21
156 380 19
157 24 48
157 30 35
157 198 29
157 314 13
157 369 24
157 427 21
157 435 21
158 36 23
158 118 33
158 257 11
158 345 20
158 395 16
158 405 47
158 426 27
159 9 49
159 100 42
159 102 7
159 256 9
159 285 36
160 82 7
160 174 30
160 184 15
160 389 42
160 428 5
160 442 17
160 466 44
161 24 26
161 74 47
161 75 38
161 336 36
161 369 7
161 384 33
161 447 17
162 66 18
162 147 44
162 390 19
163 122 50
163 130 41
163 167 24
163 176 9
163 184 49
163 328 26
163 450 27
164 20 35
164 63 33
164 170 41
164 255 1
164 304 28
164 357 4
164 363 22
164 395 1
164 415 21
165 13 8
165 132 11
165 148 1
165 156 11
165 208 34
165 243 12
165 311 0
165 314 14
165 323 43
165 497 25
166 124 40
166 161 41
166 234 42
166 318 39
166 403 23
166 442 30
166 479 2
167 205 8
167 226 10
167 240 49
167 259 33
168 57 45
168 124 47
168 153 44
168 190 2
168 400 7
168 408 22
169 46 0
169 102 0
169 131 46
169 160 27
169 222 1
169 257 14
169 270 48
170 78 44
170 120 12
170 127 13
170 163 41
170 312 39
170 313 39
170 335 29
171 12 9
171 343 8
171 492 6
172 35 34
172 53 29
172 67 6
172 249 46
172 280 12
172 468 42
173 19 26
173 135 21
173 169 7
173 253 14
173 257 43
173 300 47
174 7 41
174 24 11
174 117 28
175 353 10
175 412 3
175 426 31
175 443 22
176 68 27
176 355 0
176 386 26
177 0 29
177 225 13
177 446 42
177 472 49
178 13 17
178 32 42
178 116 38
178 327 41
178 340 28
178 379 25
178 395 23
179 35 16
179 125 46
179 282 13
179 300 16
179 342 39
179 343 19
179 480 45
180 14 45
180 15 26
180 71 2
180 281 45
180 308 30
181 17 47
181 133 1
181 187 48
181 211 33
181 390 46
181 414 40
182 125 49
182 199 4
182 345 29
183 5 46
183 115 45
183 303 24
183 441 2
184 299 40
184 304 14
184 326 23
184 378 19
184 405 9
185 47 25
185 132 44
185 165 14
185 192 36
185 259 43
185 265 26
185 337 15
185 381 30
185 390 6
185 426 47
185 472 16
185 491 42
186 39 1
186 51 27
186 56 3
186 145 22
186 378 24
187 64 1
187 66 29
187 109 48
187 223 7
187 282 7
188 237 37
188 337 13
188 381 20
189 344 20
189 348 36
190 211 17
190 241 40
190 452 43
190 453 46
191 119 17
191 168 42
191 213 20
191 220 34
191 438 37
192 188 50
192 222 3
192 350 42
192 480 41
193 23 19
193 65 19
193 91 46
193 333 28
193 362 9
193 458 17
194 60 1
194 139 32
194 158 47
194 333 11
194 337 38
194 469 35
195 23 40
195 33 19
195 134 36
195 354 20
195 355 3
196 72 28
196 79 4
196 166 31
196 224 5
196 233 14
196 438 36
197 88 22
197 103 44
197 157 13
197 169 16
197 185 13
197 201 37
197 283 14
197 284 41
197 391 47
198 90 3
198 131 17
198 164 13
198 183 20
198 206 38
198 242 9
198 322 13
198 360 16
199 11 24
199 125 18
199 148 15
199 262 41
199 302 36
199 401 28
199 425 15
199 461 6
199 473 24
200 31 3
200 110 40
200 298 37
200 327 9
200 341 41
200 480 22
201 12 23
201 110 16
201 131 15
201 145 19
201 173 11
201 423 29
202 68 26
202 86 3
202 131 49
202 317 41
202 366 7
202 406 7
202 457 27
203 202 17
203 330 1
204 152 29
204 188 37
204 222 35
204 241 6
205 161 25
205 326 21
205 344 4
206 11 39
206 60 47
206 75 41
206 224 8
207 391 15
207 481 17
208 9 17
208 229 30
208 318 1
208 400 37
208 424 37
208 498 17
209 190 16
209 193 49
209 386 7
209 389 44
210 90 33
210 193 5
210 253 33
210 351 36
210 421 42
211 152 0
211 189 4
211 253 33
211 276 7
211 471 20
211 482 1
212 138 8
213 6 29
213 36 34
213 232 12
213 313 15
213 335 7
213 361 45
214 31 36
214 85 19
214 216 14
214 341 12
214 370 28
215 9 31
215 129 35
215 182 2
215 232 10
215 306 2
215 450 28
215 460 35
216 202 40
216 330 1
216 431 19
217 1 18
217 214 22
217 264 25
217 329 0
217 372 9
218 87 46
218 262 44
218 380 7
218 384 10
219 244 29
219 286 7
219 378 32
219 467 16
219 482 23
220 104 28
220 195 5
220 210 41
220 214 24
220 296 10
220 301 13
221 132 6
221 234 13
221 263 31
222 321 6
222 460 31
222 480 22
223 35 10
223 117 43
223 123 3
223 185 4
223 241 42
223 257 32
223 473 17
223 476 24
224 65 27
224 176 3
224 322 12
225 6 14
225 36 14
225 45 20
225 217 1
226 14 36
226 76 30
226 110 49
226 121 14
226 176 36
226 420 30
227 23 28
227 59 23
227 323 14
227 461 8
228 99 28
228 121 38
228 165 3
228 185 20
228 227 15
229 126 29
229 214 49
230 31 32
230 81 25
230 151 15
230 207 27
230 223 31
230 228 29
230 233 33
230 298 9
230 395 13
231 31 27
231 101 45
231 120 4
231 230 18
231 326 16
231 467 22
232 142 7
232 295 0
232 395 22
232 477 47
233 84 18
233 203 27
234 51 1
234 189 41
234 247 5
234 372 9
234 421 13
235 153 14
235 214 4
235 230 11
235 259 1
235 279 14
235 319 30
235 441 27
236 6 14
236 99 20
236 265 7
236 374 34
236 381 10
236 421 29
237 69 35
237 190 6
237 254 11
237 308 18
237 328 2
238 107 22
238 488 34
239 126 3
239 168 14
239 209 20
239 237 19
239 269 14
239 364 43
240 204 24
240 416 24
241 69 23
242 118 45
242 126 43
242 331 23
242 457 1
243 108 43
243 281 32
243 399 43
244 19 32
244 184 30
244 294 12
244 379 13
245 53 39
245 115 10
245 242 0
245 248 38
245 380 28
245 401 28
245 424 19
245 477 23
245 489 50
246 17 16
246 31 27
246 190 17
246 226 11
246 258 37
247 250 43
247 360 15
247 371 13
247 378 12
248 65 41
248 186 49
248 387 1
248 432 5
249 62 49
249 67 10
249 103 30
249 144 44
249 233 34
249 280 4
249 282 48
250 15 22
250 247 4
251 210 46
252 154 9
252 163 17
252 297 23
253 51 29
253 57 0
253 72 13
253 142 40
253 232 19
253 374 14
253 434 40
254 135 34
254 145 1
254 404 35
255 20 14
255 114 50
255 130 19
255 225 37
255 256 29
255 306 1
255 345 19
255 370 13
255 469 13
255 477 19
256 84 46
256 223 45
256 347 4
256 386 39
256 409 0
256 412 0
257 139 46
257 176 21
257 226 5
257 238 3
257 408 42
257 428 15
258 17 38
258 173 4
258 230 34
258 269 39
258 290 18
258 369 12
258 444 11
259 2 44
259 16 5
259 148 39
259 154 22
259 284 3
259 443 12
260 17 7
260 127 1
260 361 25
260 396 6
260 457 40
261 296 30
261 347 2
261 384 4
261 415 39
261 450 36
262 85 12
262 100 13
262 196 29
262 205 2
262 333 23
263 102 8
263 352 0
263 400 7
263 485 18
264 89 35
264 136 24
264 254 4
265 24 21
265 127 26
265 221 37
265 377 25
265 379 34
266 21 6
266 274 8
267 68 7
267 218 33
267 432 40
267 438 30
267 454 5
268 56 2
268 106 23
268 186 25
268 411 6
268 440 5
269 119 39
269 123 35
269 359 33
269 429 41
269 467 22
270 108 0
270 204 9
270 258 41
270 295 29
270 327 6
270 475 26
271 349 14
271 353 46
271 460 4
272 41 11
272 64 9
272 306 44
272 479 24
273 30 49
273 104 35
273 139 39
273 280 10
273 324 42
273 360 45
274 303 15
274 304 26
274 381 16
274 394 3
274 494 50
275 151 36
275 457 28
276 10 36
276 76 35
276 197 33
276 246 10
276 277 11
276 468 14
277 223 47
277 244 17
277 382 7
278 77 0
278 276 29
278 435 26
279 4 12
279 24 48
279 76 32
279 97 17
279 115 27
279 167 22
279 273 47
279 437 14
279 478 49
280 51 13
280 100 31
280 120 17
280 166 49
280 203 48
280 256 9
280 257 25
280 327 44
280 426 13
280 448 32
281 58 0
281 170 4
281 279 2
281 308 48
281 317 4
281 384 9
282 75 34
282 130 17
282 170 37
282 194 22
282 221 50
282 288 14
282 427 45
283 155 46
283 207 33
283 300 42
283 318 17
283 341 46
283 353 17
283 357 45
283 376 28
283 416 16
283 450 28
284 136 1
284 144 47
284 211 7
284 341 16
284 375 28
284 472 11
285 76 2
285 214 45
285 308 43
285 489 27
286 77 46
286 113 17
286 324 19
286 328 13
286 432 4
287 116 0
287 221 16
287 410 9
287 456 8
287 476 20
288 57 24
288 85 41
288 172 48
288 236 25
288 278 35
288 280 46
288 298 11
288 483 10
289 38 19
289 235 10
289 330 21
289 443 30
290 80 30
290 181 46
290 248 25
290 291 28
290 406 0
291 150 40
291 206 45
291 466 46
292 64 25
292 317 13
292 323 49
292 367 0
292 404 34
293 17 17
293 74 37
293 84 0
293 85 28
293 142 26
293 251 7
293 350 16
293 421 33
293 452 41
294 55 46
294 324 26
294 448 48
295 16 12
295 55 14
295 309 35
295 384 24
295 438 23
296 23 19
296 248 7
296 302 20
296 453 48
297 43 14
297 82 35
297 106 25
297 302 6
297 457 41
297 499 35
298 7 32
298 24 8
298 227 15
298 245 38
298 277 39
298 346 13
298 425 29
298 454 50
299 3 7
299 47 43
299 309 43
299 359 1
299 405 20
299 486 33
300 239 43
300 273 16
300 285 22
300 415 5
301 14 11
301 38 23
301 58 4
301 86 24
301 132 19
301 207 29
301 239 39
301 335 30
301 367 47
301 455 14
301 460 33
302 6 2
302 58 48
302 177 33
302 209 0
302 266 21
302 437 7
302 448 48
302 492 32
303 16 20
303 29 45
303 72 48
303 87 33
303 195 40
303 219 41
303 417 20
303 470 44
304 18 4
304 201 30
304 324 24
305 11 31
305 61 30
305 77 12
305 166 24
305 215 38
305 408 50
305 476 46
306 28 28
306 162 28
306 177 26
306 232 41
306 285 50
306 435 34
306 444 24
307 2 18
307 467 33
308 89 30
308 196 6
308 260 22
308 268 32
309 252 20
309 469 34
310 54 35
310 140 2
310 231 28
311 70 45
311 277 8
311 285 5
311 297 15
311 310 22
311 331 21
312 217 10
313 20 49
313 30 20
313 106 3
313 112 25
313 133 7
313 363 37
314 40 9
314 133 19
314 194 1
314 384 23
314 415 50
314 419 37
315 56 3
315 178 0
315 329 25
315 342 26
315 493 39
316 142 30
316 322 24
316 330 33
316 379 9
316 400 48
316 433 47
317 40 3
317 120 44
317 197 18
317 350 29
317 401 24
318 64 30
318 82 43
318 128 25
318 182 48
318 293 28
318 452 32
319 45 24
319 198 23
319 316 50
319 449 28
319 458 4
320 131 40
320 163 36
320 192 22
320 336 37
321 4 6
321 54 11
321 162 29
321 224 44
321 285 31
322 25 0
322 111 18
322 223 10
322 230 0
322 303 34
322 330 49
322 369 50
322 415 35
322 433 22
323 63 47
323 78 14
323 253 14
323 290 7
323 486 15
324 23 49
324 184 17
324 485 4
325 90 46
325 144 3
325 455 15
326 31 40
326 207 43
326 280 38
326 395 14
326 448 46
326 462 5
327 115 3
327 152 31
327 156 19
327 272 43
327 275 35
327 359 31
327 382 6
327 405 8
327 437 45
328 135 23
328 138 33
328 457 2
329 143 38
329 170 33
329 392 49
329 402 7
330 88 41
330 112 14
330 126 33
331 21 19
331 142 11
331 200 21
331 235 49
331 294 3
331 357 15
332 7 15
332 420 5
333 326 30
333 334 39
334 3 48
334 109 8
334 328 45
334 371 41
334 382 33
334 443 29
334 448 5
335 80 26
335 97 24
335 189 7
335 425 23
336 211 16
336 217 10
336 231 45
336 433 27
337 9 24
337 26 47
337 81 33
337 171 25
337 257 19
337 264 27
337 312 20
337 317 6
338 94 26
338 277 16
338 286 23
339 29 43
339 121 16
339 203 18
339 240 49
340 54 34
340 83 32
340 95 32
340 175 46
340 225 24
340 424 33
340 485 35
340 496 6
341 113 31
341 277 35
341 379 29
342 48 16
342 139 3
342 270 34
342 289 15
342 296 35
342 340 5
342 497 42
343 72 39
343 93 17
343 196 28
343 211 41
343 342 44
343 351 5
344 0 45
344 28 45
344 65 12
344 119 10
344 147 50
344 179 13
344 191 20
344 302 18
344 401 11
345 1 13
345 141 32
345 299 19
345 379 5
345 427 0
346 30 17
346 40 7
346 182 7
346 225 19
346 429 11
347 54 12
347 342 2
347 411 47
348 15 23
348 283 25
348 315 32
348 333 13
349 98 38
349 150 30
349 258 43
349 289 6
349 306 23
349 362 24
350 40 23
350 420 16
351 59 6
351 186 10
351 225 35
351 424 20
351 426 9
351 488 21
352 4 45
352 66 18
352 195 11
352 271 26
353 66 5
353 74 32
353 120 17
353 211 8
353 256 22
353 373 41
353 478 0
354 221 16
354 396 41
354 476 34
354 489 14
355 143 43
355 189 12
355 239 19
355 296 43
356 158 22
356 319 47
356 466 50
357 253 13
357 302 48
358 2 11
358 65 32
358 117 9
358 224 5
358 240 25
358 275 31
358 373 38
358 485 28
359 25 12
359 75 43
359 116 42
359 133 1
359 190 4
359 269 24
359 357 43
359 375 26
360 28 7
360 37 14
360 110 42
360 152 39
360 334 42
360 349 46
360 375 25
361 76 28
361 230 36
361 262 3
361 372 1
362 26 26
362 140 44
362 197 11
362 247 27
362 398 47
362 478 25
363 29 38
363 304 17
363 357 14
363 463 42
364 17 42
364 103 47
364 130 24
364 139 17
364 283 41
364 466 46
365 8 21
365 218 24
365 500 7
366 31 24
366 262 9
366 282 19
366 441 43
367 79 3
367 169 49
367 199 25
367 281 50
368 95 22
368 128 5
368 448 40
369 68 47
369 141 28
369 249 27
369 352 49
369 392 34
369 409 5
370 16 18
370 130 4
370 245 0
370 308 38
370 387 29
370 395 11
370 428 42
370 429 3
370 474 5
371 77 34
371 276 1
371 391 28
371 405 50
371 429 13
371 459 29
372 180 11
372 390 8
373 1 8
373 99 31
373 136 33
373 306 49
373 369 24
373 375 16
374 206 20
374 380 21
375 114 43
375 135 40
375 144 50
375 286 37
375 325 11
375 411 22
376 25 29
376 149 25
376 277 50
376 286 12
376 329 49
376 456 38
377 139 24
377 310 2
377 484 7
378 35 48
378 46 9
378 51 9
378 72 42
378 233 49
378 237 7
378 282 16
378 324 2
378 357 31
378 360 12
378 454 49
379 18 26
379 104 24
379 158 10
379 160 38
379 403 25
379 459 5
380 241 47
380 284 19
380 409 29
380 457 34
381 72 45
381 120 43
381 217 39
381 291 28
381 309 3
381 399 28
382 60 20
382 188 50
382 379 22
383 1 12
383 23 37
383 93 10
383 223 24
383 250 33
383 289 5
383 331 32
384 61 30
384 223 30
384 295 45
385 143 20
385 189 9
385 305 1
385 319 20
385 477 25
386 105 10
386 180 39
386 231 17
386 287 34
386 311 14
386 316 27
386 383 49
386 456 35
387 26 42
387 182 23
387 309 46
387 429 19
388 48 2
388 209 9
388 213 48
388 253 15
388 258 9
388 290 35
388 330 35
388 365 16
389 48 37
389 177 31
389 279 11
389 333 32
389 475 50
389 480 46
390 182 34
390 269 43
391 43 48
391 335 29
392 30 31
392 142 7
392 206 20
392 293 5
392 301 37
392 310 50
392 316 33
392 400 13
392 407 7
393 57 3
393 160 19
393 212 44
393 384 8
393 463 41
394 90 1
394 165 36
394 172 4
394 245 32
394 344 19
394 390 10
394 429 11
395 40 25
395 42 28
395 50 42
395 221 24
395 319 34
395 493 25
396 34 26
396 81 15
396 129 28
396 216 4
396 357 26
396 472 4
397 2 22
397 322 9
397 400 3
397 416 42
397 429 22
397 455 5
398 19 16
398 62 12
398 67 27
398 288 42
398 289 22
398 334 2
399 201 46
399 204 22
399 329 36
400 120 48
400 133 17
400 334 34
400 484 48
401 44 17
401 62 18
401 94 40
401 297 4
401 313 43
401 398 17
401 479 41
402 49 6
402 125 34
402 167 0
402 239 12
402 336 43
402 346 3
402 372 9
403 2 17
403 155 31
403 348 9
404 118 4
404 219 47
404 275 8
404 278 35
405 21 18
405 103 42
405 111 30
405 117 9
405 296 6
405 427 44
406 44 39
406 89 6
406 104 28
406 216 18
406 377 42
407 157 3
407 159 46
407 167 47
407 231 30
408 79 38
408 130 41
408 286 33
408 450 43
409 53 6
409 87 49
409 101 48
409 128 15
409 202 0
409 274 34
409 278 34
409 291 16
409 339 39
409 369 29
410 41 22
410 77 5
410 146 19
410 356 28
410 454 9
410 473 4
411 12 37
411 228 29
411 287 35
411 429 10
411 455 35
412 12 3
412 20 22
412 277 47
412 284 41
412 346 46
413 0 39
413 38 10
414 319 25
414 447 34
414 489 11
415 134 8
415 148 27
415 193 48
415 194 23
415 267 43
415 272 11
416 193 31
416 226 27
416 294 46
416 328 12
416 454 48
416 480 37
417 249 18
417 338 16
418 39 35
418 188 38
418 189 26
418 215 21
418 308 17
418 328 38
418 346 2
418 348 7
418 401 16
419 53 0
419 177 11
419 216 2
419 245 23
420 67 28
420 249 19
420 398 14
421 73 7
421 105 4
421 253 43
422 67 31
422 254 42
422 286 15
422 326 33
422 390 22
422 443 12
423 76 3
423 101 30
423 458 0
424 122 9
424 489 9
424 494 47
425 70 13
425 483 20
426 113 19
426 278 48
426 398 2
426 447 29
426 473 20
427 55 29
427 58 24
427 183 16
427 284 10
427 380 25
427 396 9
427 433 2
427 487 16
428 3 8
428 21 23
428 93 17
428 128 47
428 217 22
428 246 31
429 40 0
429 251 26
429 431 29
430 56 6
430 75 44
430 132 7
430 421 43
430 477 33
431 49 30
431 137 27
431 173 50
431 234 27
431 283 12
432 196 21
432 408 22
433 117 47
433 176 28
433 303 4
433 331 36
434 168 28
434 304 16
434 327 4
434 358 31
434 363 35
434 468 22
435 24 3
435 52 38
435 53 39
435 61 16
435 80 2
435 298 1
435 436 43
436 38 30
436 53 27
436 277 30
436 439 28
436 500 27
437 176 24
437 179 42
437 499 9
438 147 29
438 158 1
438 213 26
438 266 28
439 56 23
439 76 42
439 197 27
439 228 7
439 292 18
439 344 32
439 358 31
439 482 39
440 64 13
440 293 27
440 428 11
440 457 28
440 491 17
441 13 45
441 382 42
442 23 19
442 109 13
442 275 17
442 282 17
442 305 42
442 362 5
442 366 5
443 53 2
443 64 40
443 128 17
443 242 27
443 391 15
443 398 22
443 410 13
444 144 37
444 211 1
444 251 46
444 435 20
444 440 41
445 19 9
445 477 4
445 491 12
446 2 12
446 167 9
446 236 25
446 239 23
446 400 18
447 172 33
447 197 16
447 451 17
448 180 43
448 306 15
449 0 8
449 75 25
449 111 9
449 122 1
449 189 28
449 204 32
449 238 5
449 361 26
449 417 7
450 139 15
450 140 8
450 255 1
451 38 18
451 119 12
451 134 47
451 186 27
451 326 39
451 447 31
452 7 43
452 163 49
452 164 16
452 343 18
452 416 4
452 496 32
453 323 4
453 356 30
453 390 18
454 97 32
454 104 30
454 188 25
455 53 35
455 138 27
455 217 8
455 262 10
455 338 10
455 356 40
455 403 38
455 412 45
455 448 14
455 480 5
455 487 36
455 492 2
456 44 15
456 211 6
456 248 31
456 356 18
456 382 17
457 36 10
457 53 10
457 64 49
457 99 16
457 274 25
457 384 38
457 431 0
458 32 2
458 49 12
458 356 23
459 15 16
459 167 45
460 46 0
460 353 5
460 366 9
460 411 24
461 174 17
461 265 30
461 328 12
461 333 42
461 432 34
462 123 39
462 227 11
462 241 31
462 260 45
462 296 41
463 131 47
463 299 8
463 399 49
464 86 30
464 154 21
464 291 31
465 103 15
465 395 39
465 488 23
466 45 3
466 51 15
466 60 41
466 197 26
466 201 31
466 217 0
466 268 28
466 283 7
